,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
508,"('ANGELA', ""La lumière que j'apporte cachée,parce que de cette façonon ne pouvait pas la voir, il est temps maintenant à découvrir. (Ilssont séparés et elle allume la lumière d'une lampe de pochesur laquelle elle porte une couverture.)"")","('Angelique', 'Descouvrons la clarté que je tenois cachée.')",433,367,0.18,Substitution
509,"('COSME', ""Jamaisl'elfe n'a été aussi bien commandé.Avec quelle rapidité la lumière nous éclaire !Maintenant, réfléchis icisi l'elfe t'aime bien,eh bien, il l'allume pour toiet l'éteint pour moi."")","('Carrille', 'Dieux ! de quelle pitié cette dame est touchée, Elle vous ayme bien à present je le voy, La clarté vient pour vous, et l’on esteint pour moy.')",434,368,0.51,Substitution
510,"('MANUEL', ""Le paradis pour moi ! C'est déjàce surnaturel,d'apporter avec tant de hâte la lumière n’est pas une œuvre humaine."")","('Florestan', 'Que veut dire cela ? Dieux que j’en suis en peine, Cela ne peut venir d’invention humaine, Il est surnaturel qu’on puisse avoir le soin De m’apporter ainsi la lumiere au besoin')",435,369,0.7,Substitution
511,"('COSME', ""Voir  comment es-tu arrivé à te confesser  que c'est vrai?"")","('Carrille', 'N’estes-vous pas contraint de confesser vous-mesme Qu’il revient des esprits ?')",436,370,0.92,Substitution
512,"('MANUEL', ""Je suis en marbre ! J'y retourne."")","('Florestan', 'La surprise est extresme, Je ne sçay que penser tant j’ay l’esprit confus.')",437,371,1.54,Substitution
513,,"('Carrille', 'Mais contesterez-vous encore là dessus ? Peut-on desavoüer ce qui nous est visible ?')",-,372,1.0,Deletion
514,"('COSME', 'Mortel tu es. Vous aviez déjà peur.')","('Florestan', 'Je suis quasi forcé de croire un impossible.')",438,373,1.31,Substitution
515,"('ANGELA', 'Je vois le tableau iciet il est avec des papiers.')","('[Angélique]', 'Mettons là la chandelle, et voyons ces escrits. (Tandis que Florestan et Carrille parlent bas ensemble, elle trouve tous les papiers et les lit et receut')",439,374,1.27,Substitution
516,"('COSME', 'Il se met à table.')",,440,-,1.0,Insertion
517,"('MANUEL', 'Vive Dieu, je doute et je croisune admiration si nouvelle !')","('Florestan', 'Carrille, vois-tu bien ? atten, l’esprit est pris Parlons bas, vois-tu point cette parfaite Dame, Capable d’exciter mille feux dans une ame ? Vit-on jamais au monde une telle beauté, C’est à ce coup grands Dieux que je suis  Ce prodige m’estonne, et me rend immobile, Car d’un Hydre Je suis icy si fort saisi d’ Que je manque d’esprit et perd le  Je suis quasi contraint de te croire, et me taire. Elle prend mes papiers, qu’en pretend-elle faire ?')",441,375,0.46,Substitution
518,"('COSME', 'Voyez-vous comment il nous guidevers ce que nous recherchonssans que nous voyions qui le porte ?  (Éteignez la lumière de la lampe de poche, posez-la sur un chandelier qui sera sur la table et prenez une chaise et asseyez-vous dos à eux deux.)')",,442,-,1.0,Insertion
519,"('ANGELA', ""J'allume la lumière ici et maintenantJe vais voir le bureau."")","('Carrille', 'C’est pour les mettre d’ordre, et les arranger mieux, Car pour vous cet esprit est fort officieux.')",443,376,1.45,Substitution
520,"('MANUEL', ""Attendez, car dans les refletsde la lumière tout se voitet je n'ai jamais vu de toute ma vie une femme aussi souveraine.Mon ciel ! Qu'est-ce que c'est ?Les hydres, à mon avissont des merveilles, puisque d'unmille naissent. Cieux! Que vais-je faire ?"")","('Florestan', 'Que de charmes, grands Dieux, les Cieux et la Nature Ont mis tous leurs tresors en cette creature, On ne voit point au monde une telle beauté, Il faut bien que ce soit quelque divinité, Qui se fait voir à moy sous ce parfait image')",444,377,0.38,Substitution
521,"('COSME', 'Cela prend de la place.  La chaise traîne.')",,445,-,1.0,Insertion
522,"('COSME', ""C'est vrai, parce que lui seul l'a fait."")","('Carrille', 'Si le diable devoit emprunter un visage Il eut esté bien sot s’il en eust pris un laid, Il est, et me croyez, plus qu’un ')",446,378,1.3,Substitution
523,"('COSME', 'La vérité est que ses yeux sont des étoilesdu ciel de Lucifer.')","('Florestan', 'L’esclat de ses yeux brille avec tant de lumiere Qu’il esbloüit mes yeux, et sille ma paupiere.')",447,379,0.42,Substitution
524,"('MANUEL', 'Chaque cheveu est un éclair  delsoleil.')","('Carrille', 'Voyez-vous pas aussi qu’au plus creux de l’Enfer Elle a pris cet esclat des yeux de Lucifer')",448,380,1.35,Substitution
525,"('COSME', 'Ils les ontvolés.')",,449,-,1.0,Insertion
526,"('MANUEL', 'Une étoile est chaque boucle.')",,450,-,1.0,Insertion
527,"('COSME', 'Oui, car ils les ont aussiamenés ici,ou une partie des trois.')",,451,-,1.0,Insertion
528,"('MANUEL', ""Je n'ai jamais vu une beauté plus rare."")",,452,-,1.0,Insertion
529,"('COSME', 'Tu ne dirais pas cela à la foi, si tu voyais le pied, car ceux-cisont maudits par le pied.')",,453,-,1.0,Insertion
530,"('MANUEL', ""Un émerveillementde beauté,  c'est un bel ange."")","('Florestan', 'Je ne luy puis donner d’assez dignes loüanges Et sans doute je croy qu’elle est du rang des Anges.')",454,381,0.79,Substitution
531,"('COSME', ""C'est vrai, mais stupide."")",,455,-,1.0,Insertion
532,"('MANUEL', ""Qu'est-ce que c'est ? Que voudrez-vous faire  avec mes papiers ?"")",,456,-,1.0,Insertion
533,"('COSME', ""Je pariequ'il voudra regarder et voirceux que vous cherchez, car icinous avons moins à faire,c'est un elfe très serviable."")","('Carrille', 'Ouy, mais du rang de ceux qui sont tombez du Ciel, Tout ce que vous voyez n’est qu’artificiel, Croyez qu’asseurement vous craindrez ses approches, Si vous voyez ses pieds, avec ses ongles croches')",457,382,1.1,Substitution
534,"('MANUEL', 'Le paradis pour moi ! Que vais-je faire ?Je ne me suis jamais vu comme un lâche,mais seul cette fois...')","('Florestan', 'Qu’est devenu ce  Je n’ay jamais tremblé que cette seule fois.')",458,383,1.21,Substitution
535,"('COSME', ""J'en ai beaucoup."")","('Carrille', 'La frayeur dans mon  Que j’ay toujours tremblé, comme encore je tremble.')",459,384,1.43,Substitution
536,,"('Florestan', 'Mes cheveux sur mon  Me rendent le  Mais faut-il qu’un soubçon, une idée, un ombrage Sans aucun fondement, esbranle mon courage ? Il faut voir ce que c’est.')",-,385,1.0,Deletion
537,,"('Carrille', 'Ne soyez pas si fou De vous joüer du Diable')",-,386,1.0,Deletion
538,"('MANUEL', ""...et, chaussédans une prison de glace à mon pied,mes cheveux se dressentet chaque soupir estpour ma poitrine un poignard,pour mon cou une corde.Mais devrais-je avoir peur ?  Vive le ciel, je verrai si je sais vaincre un charme ! (Il arrive et la saisit.) Ange, démon ou femme,par la foi tu n'échapperas pas de mes mains cette fois."")","('Florestan', 'Quoy ? dans mon  Non non, resolvons-nous, banissons toute crainte. Ombre, Ange, Diable, Esprit, femme, ou qui que tu sois Tu n’eschaperas pas de mes mains cette fois (Il la prend au colet.)')",460,387,0.0,Match
539,"('ANGELA', 'Oh, comme je suis malheureuse !//(Son absence était simulée,//il en savait plus que moi).')","('Angelique ', 'Je suis surprise, ô Dieux que je suis miserable !')",461,388,0.98,Substitution
540,"('COSME', ""De Dieu -c'est//Troie du Diable- qu'il nous a donné..."")","('Carrille', 'Si tu viens de Dieu parle, et si tu viens du Diable Retourne t’en sur l’heure aux Enfers, sans parler.')",462,389,1.31,Substitution
541,"('ANGELA', '(Mais je vais dissimuler).')",,463,-,1.0,Insertion
542,"('COSME', ""...qui êtes-vous et qu'attendez-vous de nous ?"")","('Florestan', 'Que me veux-tu, respons ?')",464,390,0.93,Substitution
543,,"('angelique ', 'Il faut dissimuler. Genereux Florestan, à qui seul la Nature Prepare dés long-temps Qui soit jamais des Cieux arrivée icy bas, N’approche point de moy, va ne me touche pas, Songe à ce que tu fais, car s’il te prend envie De passer plus avant tu perds l’heur Tu verras, que jamais sous la voute des Cieux Ne fut homme si fort favorisé des Dieux, Une felicité parfaite, et de durée Qui t’est par ton destin T’eschapera des mains, croy moy, si tu pretends Contre l’arrest du Ciel l’avoir avant le temps. Je ne dis rien icy qui ne soit veritable, Et pour t’en faire foy regarde sur ta table, Je te laisse un escrit pour la derniere fois, Consulte là dessus Florestan, et me crois Je t’escris qu’aujourd’huy je me rendray visible A telle heure qu’il est, il est donc infaillible Que je ne te mens point si selon ton desir Comme tu le peux voir, j’ay desiré choisir La plus humaine forme, et la plus raisonnable Que j’ay peu pour me rendre à tes yeux agreable. Ne preten rien de moy que ce que je voudray, Et croy que de tout point je te satisferay Si tu sçais observer l’ordre que je te donne, Mais pren garde sur tout de le dire à personne, Et croy que tu seras mal-heureux à jamais Si tu ne te resous de me laisser en paix.')",-,391,1.0,Deletion
544,"('COSME', 'Eh biença avec la paix  invitez-nous, monsieur, quoi  nous attendons?')","('Carrille', 'Puis qu’elle la demande ainsi par courtoisie Contentez sur ce poinct, Monsieur, sa fantaisie ; Accordez luy la paix.')",465,392,0.5,Substitution
545,,"('Florestan', 'Je ne crains rien icy Avant qu’elle m’eschape il faut estre esclaircy. Je veux presentement que tu me satisfasses, Parle donc, je me ris de toutes tes menaces, Je rougis seulement de honte que mon  Ait en cet accident tesmoigné d’avoir peur. Si j’en suis venu là, je te jure et  De ne te point quitter sans sçavoir ce qui reste. Quand je devrois tout perdre, et tout mettre au hazard, Femme donc, car tu l’es, respons-moy par quel art Par quel  Entres-tu dans ma chambre, et quel dessein encore As-tu quand tu m’escrits ? dy qui te peut mouvoir Car je jure les Dieux que je le veux sçavoir, Je l’ay presentement, sans vouloir plus attendre, Et le souverain bien où tu me fais pretendre, Je l’auray tout à l’heure, ou bien je le perdray Je n’apprehende rien, croy que j’en joüiray Si je tiens un Demon par le moyen du Diable, Ou s’il faut que tu sois, comme il est plus croyable Une femme mortelle, il faut presentement Qu’une femme m’esclaire en cet aveuglement, Quoy que je sçache bien, ayant un corps visible Qui se laisse toucher, que c’est chose infaillible Que tu n’es qu’une femme, et non pas un Demon.')",-,393,1.0,Deletion
546,"('COSME', 'Toutest un.')","('Carrille', 'J’en donnerois, Monsieur, le choix pour un teston Pour moy je croy que c’est presqu’une mesme chose. ')",466,394,1.53,Substitution
547,"('ANGELA', 'Ne me touche pas, je vais perdre vous vous sentez béni.')","('Angelique', 'Garde de transgresser la loy que je t’impose Fay ce que je te dis, et ne me touche pas Car s’il t’arrive encor tu t’en repentiras.')",467,395,1.3,Substitution
548,"('COSME', ""Dit Très bien Monsieur le Diable :n'y touchez pas, car ce n'est pasune harpe, un luth ou un rebec."")","('Carrille', 'Peut-estre elle est, Monsieur, fragile comme verre Et puis n’estant ny luth, ny harpe, ny guiterre Que sert de la toucher ?')",468,396,0.67,Substitution
549,"('MANUEL', ""Si tu es un esprit, maintenantavec l'épée je le verrai,eh bien, même si ça te fait mal ici,il ne doit pas pouvoir t'offenser."")","('Florestan', 'En cette extremité J’en puis bien aisement sçavoir la verité Ce fer m’esclaircira bien-tost de cette affaire, Car estant un esprit je ne te puis mal-faire, Et pourras eviter la fureur de mon bras.  (Il met la main à l’espée.)')",469,397,0.25,Substitution
550,"('ANGELA', ""Oh moi ! Arrêtez l'épée, arrêtez le bras sanglant ! Ce n'est pas bien pour vous de tuer une femme malheureuse. J'avoue que je le suis, et bien que ce soit un crime d'aimer, ce n'est pas un crime qui mérite de mourir mal. Pour bien aimer .Ne tache pas, donc ne décolore pasavec mon sang le rosicler de cet acier."")","('Angelique ', 'Toubeau, Seigneur, de grace, ah ne me frappez pas ! Je confesseray tout, plustost que cette lame Soit teinte dans le sang d’une chetive femme ; Je le suis, je l’advouë, et de plus que j’ay tort, Je confesse mon crime ; et merite la mort, Si vous vous offensez en vous disant que j’ayme Vos rares qualitez à l’egal de moy-mesme, C’est de ce crime seul, dont on peut m’accuser Voyez si vous devez vous en formaliser.')",470,398,0.08,Substitution
551,"('MANUEL', 'Dis qui es-tu ?')","('Florestan', 'Que je sçache ton nom.')",471,399,0.4,Substitution
552,"('ANGELA', ""Ce doit être une force de dire,parce que je ne peux pas amenercet amour, ce désir,cette vérité et cette foijusqu'au bout comme je le pensais.Mais nous sommes en danger,s'ils nous entendent ou nous voient nous,de la mort, parce que je suis  bien plus que ce que vous voyez; s'ils viennent voir qui est là."")","('Angelique', 'Puis que j’y suis forcée Vous sçaurez les mal-heurs, dont je suis traversée, Je sçay que je me perds de vous desabuser Mais il n’est plus saison de vous rien desguiser. Mais si par imprudence, ou par mal-heur extresme On venoit à sçavoir, je ne dy pas que j’ayme, Mais qu’on peut seulement soubçonner cet abord, Le Ciel ne pourroit pas me garantir de mort. Et c’est ce qui m’ Car je suis en effet autre que je ne semble. Et j’ay sujet de craindre, où le danger est grand, Si quelqu’un par mal-heur ensemble nous surprend, (Car on est aux aguets) vous prendroit-il envie, Que pour vous je perdisse et l’honneur et la vie ? Je crains tout par le bruit qu’icy vous avez fait Rendez donc sur ce poinct mon esprit satisfait, Voyez si tout est clos, si par quelque fenestre Cette lumiere icy ne pourroit point parestre Chacun n’est pas encor tout à fait retiré.')",472,400,0.37,Substitution
553,"('MANUEL', ""Allume,Cosme, fermons les portes. Voyez-vous à quel point c'est une femme et non une elfe ?"")","('Florestan', 'Elle a raison, esclaire. Et bien, j’eusse juré Que c’estoit ce que c’est : voy ce n’est pas un Diable Comme tu le croyois. (Carrille prend la chandelle.)')",473,401,1.63,Substitution
554,"('COSME', 'Ne l’ai-je pas dit aussi ? (Les deux partent.)')","('Carrille', 'Il est bien aimable S’il faut que c’en soit un, encore n’en sçay-je rien.  (Ils regardent partout avec la chandelle.)')",474,402,1.32,Substitution
555,"('ANGELA', ""Je suis fermée de l'extérieur.Maintenant, mon Dieu!, ce doit être de la forcepour dire la vérité, en supposantqu'Isabel m'a fermée,et que l'invité m'a attrapéici. (ISABEL sort vers le placard.)"")","('Florestan', 'Regarde aussi la porte, et si tout ferme bien. (Comme ils sont attentifs à fermer les portes, et considerer les fenestres, Angelique sort par les ais de la chambre, et les referme tout à l’heure, et remporte la lanterne.)')",475,403,0.67,Substitution
556,"('ISABEL', 'Ce, madame, ce. Votre frère demande de vos nouvelles.')",,476,-,1.0,Insertion
557,"('ANGELA', 'Eh bien, ça arrive. Retirez la porte du placard. Oh, mon amour, le doute demeure !  (Ils sortent et ferment le placard et DON MANUEL et COSME ressortent.)')","('Angelique', 'Tout m’arrive grands Dieux comme je le souhaite, J’ay pour m’eschaper d’eux trouvé cette deffaite Rentrons et refermons aussi-tost apres nous.')",477,404,1.54,Substitution
558,"('MANUEL', ""Les portes sont maintenant fermées,continuez, madame ; fairerelation... Mais qu'est-ce que c'est ? Où est-il ?"")","('Florestan', 'Tout est fermé, Madame, avec de bons verrous, Contez-moy, mais grands Dieux, qu’est-elle devenuë ? Comment s’est-elle peu desrober à ma veuë ?')",478,405,0.85,Substitution
559,"('COSME', 'Eh bien, qu’est-ce que j’en sais ?')","('Carrille', 'Moy le puis-je sçavoir ?')",479,406,0.35,Substitution
560,,"('Florestan', 'Je perds icy le ')",-,407,1.0,Deletion
561,"('MANUEL', 'Si vous êtes entré dans la chambre ?  Poursuivre.')","('Carrille', 'Et bien qu’en dites-vous ?')",480,408,1.12,Substitution
