,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
395,,"('ANDRES.', ""Quoi qui puisse arriver j'en bénirai l'auteur."")",-,373,1.0,Deletion
396,,"('HIPOLITE.', ""La misère et l'orgueil ne sont pas bien ensemble."")",-,374,1.0,Deletion
397,,"('ANDRES.', ""J'aime dans mon destin le noeud qui les assemble."")",-,375,1.0,Deletion
398,,"('HIPOLITE.', 'Quoi ? Mon attente est vaine, et je souffre un refus.')",-,376,1.0,Deletion
399,,"('ANDRES.', ""Je ne vous puis donner un coeur que je n'ai plus."")",-,377,1.0,Deletion
400,"('ANDRES', ""L'impatiente suit la fureur qui l'anime, Ne pouvant recevoir d'excuse légitime, Un amour dédaigné ne bande ses esprits Qu'à la vengeance, et faut garder d'être surpris. Notre troupe au plutôt de ce bourg délogée Où puissante d'amis préside l'enragée."")","('HIPOLITE.', ""Quoi d'un Égyptien je me vois refusée ! Quoi d'un fier vagabond je me vois méprisée ! Ma faveur le poursuit, il suit d'autres appas, Je lui parle d'Hymen, il ne l'accepte pas, Honte, dépit, affront, ressentiment, vengeance, Laissez-vous triompher cette superbe engeance ? Souffrez-vous que ce traître avec impunité Profane ma vertu, ma gloire et ma beauté ? Au secours ma fureur, vite forgeons un foudre, Qui réduise à mes yeux ces deux amants en poudre, Faisons pour le hâter des efforts merveilleux, Et lançons-le d'abord sur ce roc orgueilleux, Roc qui brave le Ciel qui s'attache à la terre ; Et semble défier les éclats du tonnerre, Bientôt, bientôt, ingrat, il va tomber sur toi, Tu sauras ce que c'est de se moquer de moi, Tu sauras ce que c'est de mépriser ma flamme, Et de me préférer je ne sais quel infâme, Tu ne tiens pas encore cet objet de tes voeux, Tu périras au port, et peut-être tous deux, Je te vais de ce pas faire charger de chaînes, Je te vais exposer aux plus cruelles gènes, Et tu confesseras dans l'horreur de tes fers, Qu'il vaudrait mieux vivant tomber dans les enfers, Qu'au pouvoir irrité d'une amante enragée D'un indigne mépris dont je serai vengée."")",213,378,0.0,Match
401,"('PRÉCIEUSE', ""Un trouble merveilleux m'agite le cerveau ;: Ainsi que le nocher appréhende sur l'eau Trop de calme annonçant la tempête outrageuse Qui mêle dans le ciel une mer orageuse; Ainsi la vision apparue au sommeil Environ sur le point que lève le Soleil, Traverse de pensers mon âme soucieuse, Qui la craint d'un malheur voisin l'avant-coureuse. Mon Andres me semblait à l'heure pourchassé D'une grande lionne, et en fin terrassé - Quelque effort que l'on mît à le vouloir défendre - Dans son repaire affreux disparu le descendre. Lors estimé perdu j'arrache mes cheveux, J'adresse désolée au ciel mes humbles vœux, Plombe de mille coups ma poitrine, et ma face, Demeure en pâmoison profonde sur la place. Revenue, voici mon Andres derechef, Garanti du péril, un myrte autour du chef, Que l'on n'attendait plus, et qui de joie éprise Me réveille en sursaut ce songe lâchant prise. Songe qui pronostique une atteinte du sort, Mais que notre bonheur triomphera plus fort, Que nos chastes amours après l'âpre froidure Obtiennent un printemps agréable qui dure. Fils ailé de Venus, ne le diffère tant Que le courage enfin succombe, peu constant, Un roc se transirait à la pitié sensible, De voir ce cavalier par-dessus son possible, Fatiguer, endurer le froid, la faim, le chaut, Et, ce qui coûte plus à ce courage haut, L'ignoble train de vie entre nous ordinaire, Voire à la cruauté s'astreindre, débonnaire. Puis, que sert de mentir ? Contrainte en ma rigueur, Je ne tire que trop ma part de sa langueur, La pitié, peu s'en faut, équitable, surmonte Et dissipe le frein d'une pudique honte ; Tien ferme toutefois, imitant le nocher, Que, proche des écueils, on ne voit relâcher. Au bon commencement donne la fin de même ;; Un garçon s'achemine en diligence extrême,"")","('PRÉCIEUSE.', ""Bon augure, il est seul, mais las ! En peu de temps On peut beaucoup résoudre. Est-ce lui que j'entends ? Quoi soupirer tout seul ? Cette belle maîtresse Vous a quitté trop tôt, c'est le mal qui vous presse. Que vous êtes confus ! Vous deviez bien aussi Lui donner rendez-vous en autre lieu qu'ici, Et c'est un peu manquer d'adresse et de prudence, Contez-moi vos transports, Dieux le triste silence ! Vous ne me dites mot, mais quelle est mon erreur ? Peut-on garder la voix ayant perdu le coeur ?"")",214,379,0.16,Substitution
402,,"('ANDRES.', ""Amour, que ton pouvoir tyrannise nos âmes, Et que de ton flambeau sortent d'étranges flammes !"")",-,380,1.0,Deletion
403,,"('PRÉCIEUSE.', ""Il est vrai que l'Amour est un étrange Dieu, Il nous prend, il nous laisse, en tout temps, en tout lieu."")",-,381,1.0,Deletion
404,"('GARÇON ÉGYPTIEN', ""Notre bande au départ se prépare tantôt, Beaucoup ja délogés vont faire l'avant-garde, Et dit-on qu'un séjour le moindre nous hasarde."")","('ANDRES.', 'Que dans ce changement une fille est à craindre.')",215,382,1.32,Substitution
405,,"('PRÉCIEUSE.', ""Non, non, ne craignez rien, j'aurais tort de m'en plaindre."")",-,383,1.0,Deletion
406,,"('ANDRES.', 'Que cette affaire, hélas, est fatale à ma foi !')",-,384,1.0,Deletion
407,,"('PRÉCIEUSE.', 'Vous y puis-je servir ? Voyez, employez-moi.')",-,385,1.0,Deletion
408,,"('ANDRES.', 'Dieu ! Quelle est ta malice, ha ! Sois moins soupçonneuse.')",-,386,1.0,Deletion
409,,"('PRÉCIEUSE.', ""Il le faut avouer, je suis bien malheureuse, Je souffre tout, je m'offre, et le veux consoler, Et pour tant de bontés il me vient quereller."")",-,387,1.0,Deletion
410,,"('ANDRES.', ""Pardon, tu vois mon âme encore toute agitée Du menaçant courroux d'une amante irritée."")",-,388,1.0,Deletion
411,"('MÈRE DE CARDUCHE', ""J'implore, mes voisins, votre prompte assistance, Contre ces boute-feus, nulle de résistance, J'implore la justice et la requiers de vous, Qui devez magistrat, la rendre égale à tous. Ces voleurs ont ravi les joyaux de ma fille, Outre tant de butin pris sur chaque famille, Qui se reconnaîtra leur bagage fouillé, Et des plumes d'autrui, le troupeau dépouillé. Mais le moindre séjour trompe telle poursuite, Sur le point de partir, ains de prendre la fuite."")","('PRÉCIEUSE.', ""Est-ce à moi qu'elle en veut ? J'implore, beau vainqueur, Le pouvoir que l'Amour vous donne sur son coeur, Sauvez-moi du danger que prépare sa rage."")",216,389,0.65,Substitution
412,"('ALCADE', ""La prudence nous doit en sorte gouverner, Que l'on puisse saisi le canon discerner ;; Grande difficulté parmi cette canaille, Qui jour et nuit active à la fraude travaille, Sait plus d'inventions, de ruses, de détours, Que le reste du monde, et affine toujours."")","('ANDRES.', ""Je suis compris aussi dans ce mortel orage, Mais le Ciel m'est témoin si j'ai peur que pour toi, Quoi que cette enragée ait vomi contre moi, Quelques fers qu'à présent me forgent sa malice, Je ne me plaindrais point d'un si proche supplice, Si ce même démon pour croître mes douleurs, Ne voulait t'exposer à de mêmes malheurs ; Je crains que sa menace enfin ne s'effectue, Et c'est ce qui me trouble, et c'est qui me tue, Fuyons, si tu m'en crois, de ce lieu malheureux."")",217,390,0.33,Substitution
413,"('CARDUCHE', 'Monsieur, permettez-moi la remarque facile Du voleur qui sautant par la fenêtre agile Dedans une valise a son larcin caché, Mais son portrait demeure en mon âme attaché.')","('PRÉCIEUSE.', ""Fort bien, pour mieux nier vos larcins amoureux. Peut-on couvrir sa faute avec plus d'industrie ?"")",218,391,1.08,Substitution
414,"('ALCADE', ""Cela ne manquera ;; faisons donc une enceinte Qui puisse envelopper toute leur bande atteinte, Demeurée au milieu de notre peuple épars, L'issue tellement forclose à ces renards Qu'on recouvre la perte : ou bien, si téméraire, Une rébellion mutine elle ose faire Main basse, tuez tout, mon aveu suffisant Ce meurtre général absout dès à présent."")","('ANDRES.', ""Trêve, trêve, mon coeur à cette raillerie, L'orage dessus nous est tout prêt à crever, Et nous sommes perdus si l'on nous peut trouver."")",219,392,0.52,Substitution
415,,"('PRÉCIEUSE.', 'Je ne puis croire encore ce projet détestable.')",-,393,1.0,Deletion
416,,"('ANDRES.', 'Hélas ! Notre malheur le rend trop véritable.')",-,394,1.0,Deletion
417,,"('PRÉCIEUSE.', ""Dieux ! Que m'apprenez-vous ?"")",-,395,1.0,Deletion
418,,"('ANDRES.', ""Un sanglant désespoir, Mais fuyons j'ois du bruit."")",-,396,1.0,Deletion
419,"('TROUPE DE VILLAGEOIS', ""Le Soleil ne peut voir de plus digne justice, Ni le Ciel recevoir de plus doux sacrifice. Sans doute exterminés, son ire cessera, Ou tolérés encor, coupables on sera D'innumérable excès commis contre nous-mêmes ; Tel mal extrême veut ses remèdes extrêmes."")","('PRÉCIEUSE.', ""Que je crains son pouvoir ! Courons donc du départ prier le Capitaine, Faut-il qu'à mon sujet vous ayez tant de peine ? Ô Ciel ! Contre ces traits daigne armer notre sein, Ou bien fais avorter ce damnable dessein."")",220,397,0.32,Substitution
420,,"('HIPOLITE.', ""Je bénis ce rencontre à mes yeux favorable, J'allais vous supplier de m'être secourable."")",-,398,1.0,Deletion
421,,"('LE PREVÔT.', 'En quoi ? Me voilà prêt, et je me sens ravir Du glorieux bonheur de vous pouvoir servir.')",-,399,1.0,Deletion
422,"('SOLDAT', ""Capital ennemi de leur déloyauté, Perdre jusqu'aux enfants je ne tiens cruauté."")","('HIPOLITE.', ""Ces infâmes auteurs de mille fourberies Me sont venus voler toutes mes pierreries, Et je n'ai point d'espoir de recouvrer ce bien, Que par votre assistance, et par votre moyen."")",221,400,0.78,Substitution
423,,"('LE PREVÔT.', 'Il faut pour cet effet prendre le Capitaine, Notre exacte recherche autrement serait vaine.')",-,401,1.0,Deletion
424,"('CARDUCHE', ""Superbe, dédaigneux, âme ingrate et maudite, À ce coup, à ce coup ta ruine prédite Arrive, me vengeant de l'affront d'un refus, Ébahi si jamais en péril tu le fus, Peu caut Égyptien, qui passé de cautèle Ne saurais t'esquiver à l'embûche mortelle, Vu que ma propre main à sa merci soumit Trouve un rapt supposé où elle l'aura mis."")","('HIPOLITE.', ""Un certain entre tous d'assez bonne façon, De tout le voisinage attire le soupçon, On l'a vu qui rodait fort près de notre porte, Et les plus assurés l'ont dépeint de la sorte, Châtain clair, un peu grêle, et le plus haut de tous, Qui semble le plus propre à de semblables coups, Et dont la mine dit qu'il en a bien fait d'autres : Faites-le moi d'abord saisir par un des vôtres, Après, nous fouillerons et sa valise et lui."")",222,402,0.44,Substitution
425,"('CAPITAINE ÉGIPTIEN', ""Comme tu nous dépeins ta Philis méprisée, Ores d'un désespoir amoureux métrisée, Son pouvoir en ce lieu, son animeuse ardeur, Sa menace vomie à qui sortait du cœur, Maxime, que tarder davantage lui donne Loisir d'exécuter sa vengeance félonne, Le mal nous préviendra, fuyons vite d'ici. Je hérisse d'effroi, qui ne craindrait aussi ?"")","('LE PREVÔT.', ""C'est assez, ces voleurs rendront tout aujourd'hui. Ne perdons point de temps, l'affaire est d'importance, Allons, c'est ici près, et s'ils font résistance, Sans attendre ma voix, main basse, tuez tout, Du meurtre général mon pouvoir vous absout."")",223,403,0.34,Substitution
426,"('ANDRES', ""La crainte légitime où une conscience Criminelle à bon droit pâlit de défiance Ne pénètre chez-moi, qui dépite innocent L'univers conjuré de fureur frémissant. Qui du Ciel soutiendrai la chute inespérée, Le déluge imprévu de Thétis colérée, Sans prendre l'épouvante ou m'émouvoir en rien, La peur suit les méchants, et fuit les gens de bien."")","('HIPOLITE, seule.', ""Je te tiens arrogant, et ta perte arrêtée Va venger mon amour lâchement rejetée, Ma fourbe par mes mains conduite adroitement, Prépare à ton orgueil un juste châtiment, Et ces joyaux tirés du fond de ta valise Feront selon mes voeux réussir l'entreprise. Elle tient dans sa main les joyaux, dont on l'a vue parée."")",224,404,0.21,Substitution
427,"('PRÉCIEUSE', ""Conseillerais-tu point, ses faveurs moissonnées, La fuite, à celle fin de couvrir vos menées ? Hyppolite en parole, et Thésée à l'effet. Ô cieux ! quel bruit là-bas au village se fait ? Une foule sur nous décoche furieuse, Regardons d'éviter sa force injurieuse."")","('LE CAPITAINE.', ""Oui, je trouve à propos d'éviter sa fureur, La femme en se vengeant va jusques à l'horreur, La flamme méprisée allume d'autres flammes, Dans leurs caresses même il faut craindre les femmes, C'est pourquoi que chacun se prépare au départ, Afin de déloger quand il sera plus tard, Nous pouvons cette nuit choisir une retraite, Et les bois en sont une assurée et secrète."")",225,405,0.05,Substitution
428,,"('PRÉCIEUSE.', 'À quelle extrémité vous ai-je ici réduit ?')",-,406,1.0,Deletion
429,,"('ANDRES.', ""Ha ! mon coeur, c'est bien moi..."")",-,407,1.0,Deletion
430,,"('LE CAPITAINE.', ""Ne faisons point de bruit, Et ne poursuivez point cette plainte inutile, Je m'en vais cependant faire un tour dans la ville, Afin d'en ramener quelques-uns de nos gens."")",-,408,1.0,Deletion
431,,"('PRÉCIEUSE.', ""Ainsi rien ne s'oppose à vos soins diligents."")",-,409,1.0,Deletion
432,,"('ANDRES.', 'Sur nos chastes desseins mon amour se repose.')",-,410,1.0,Deletion
433,,"('LA VIEILLE.', ""On dit bien vrai, l'épine est proche de la rose."")",-,411,1.0,Deletion
434,,"('LE PREVÔT.', 'Demeurez. Le premier qui fait le moindre effort.')",-,412,1.0,Deletion
435,,"('LA VIEILLE.', ""Ha bon Dieu ! qu'est ceci ?"")",-,413,1.0,Deletion
436,"('ALCADE', ""Demeurez, le premier mis en défense est mort ; Toute l'affaire gît à réparer un tort, À rendre les joyaux emblés à cette dame, Qui la main contre vous de justice réclame."")","('LE PREVÔT.', ""Je le tue, il est mort. Il faut restituer à cette jeune Dame Ses joyaux qu'on a pris."")",226,414,0.82,Substitution
437,,"('ANDRES.', ""L'effrontée !"")",-,415,1.0,Deletion
438,,"('PRÉCIEUSE.', ""Ha ! l'infâme."")",-,416,1.0,Deletion
439,"('VIEILLE ÉGYPTIENNE', ""Son accusation se doit vérifier, Et, l'accusé, du moins nous le spécifier."")","('LE CAPITAINE.', 'Vous peut-elle prouver son accusation ?')",227,417,0.0,Match
440,,"('LE PREVÔT.', ""On ne connaît que trop l'auteur de l'action."")",-,418,1.0,Deletion
441,,"('HIPOLITE.', 'Oui, voilà mon voleur.')",-,419,1.0,Deletion
442,"('MÈRE DE CARDUCHE', '')","('ANDRES.', 'Moi !')",228,420,0.0,Match
443,"('ANDRES', 'Voici donc les éclats de ta haine brutale.')","('HIPOLITE.', ""Toi-même en personne, Toi que l'on m'a dépeint, et que chacun soupçonne."")",229,421,1.48,Substitution
444,"('PRÉCIEUSE', ""Ha ! cher Andres, la foi que tu me veux garder, L'aiguillon d'un serpent contre toi vient darder."")","('ANDRES, la tirant à part, et lui parlant bas.', ""Celle qui m'a prié m'ose-t-elle accuser ? Craint-elle point la honte où je puis l'exposer ?"")",230,422,1.24,Substitution
445,"('CARDUCHE', ""Voici l'homme, voici le voleur en personne, Nul autre du larcin que lui je ne soupçonne."")","('HIPOLITE.', ""Non, non, tout maintenant je veux qu'on me les rende, Ou l'on va t'enchaîner avec toute la bande, Voyez qu'il est rusé : sans faire plus de bruit Je les aurai, dit-il, et devant qu'il soit nuit."")",231,423,0.63,Substitution
446,"('ANDRES', ""L'imposture messied à celle qu'indiscret, Trois mots feront rougir dessur certain secret."")","('ANDRES.', 'Justes Dieux souffrez-vous cette lâche imposture ?')",232,424,0.85,Substitution
