aubignac-pucelle,aubignac-pucelle-prose,Score
-,"('#la-pucelle', ""Je ne m'étonne pas que tu sois fourbe et dissimulé, ayant l'âme impure, et te voyant convaincu d'un infâme ravissement : Mais saches que ton intention ne m'est pas moins connue que celle de mes ennemis, et que la tienne seule n'aura point d'effet ; Dieu veut que je meure, et que je conserve ma pureté ; il permet que mes ennemis exécutent ce premier décret, mais il ne permettra jamais que tu violentes ma vertu contre ma volonté.  Mais quand Dieu n'aurait pas un soin particulier de ma conduite, me croirais-tu bien capable de cette faute ?  Non, non, la crainte de la mort ne me fera jamais hasarder l'honneur, et si l'on a vu des filles s'arracher la vie pour ne le pas laisse à leurs ennemis, apprends que je les imiterais hardiment dans une pareille extrémité.  Mais heureuse en l'état où je suis, pourvu que je ne fasse rien, je n'ai rien à craindre ; pourvu que je garde ma volonté, ma virginité ne court point fortune ; Tu disputes ma personne avec mes ennemis, eux pour m'ôter la vie, et toit pour m'ôter l'honneur ; conseille moi toi-même ce que je dois faire ; je veux bien en consulter ta générosité, mais non pas ta passion ; quand j'aurais concerné ma vie, ce ne serait que pour un temps, et quand j'aurai conservé mon honneur, il ne périra jamais : il est donc juste que je sois du parti de mes ennemis qui me doivent laisser un bien immortel, et non pas du tien puisque tu ne m'en saurais laisser qu'un peu de durée.  Encore est-il vrai que la vie qui reste sans honneur est si violemment agitée par les troubles de la conscience, et tellement environnée des ténèbres de l'infamie, qu'elle est plutôt une mort sensible, voire même un enfer insupportable.  Hé !  Que diraient les Français en qui j'ai rétabli la gloire d'être invincibles, si tu m'avais si lâchement vaincue ?  Quel opprobre à tant de Chevaliers que j'ai toujours entretenus dans le respect et la modestie, si le Comte_de_Warwick triomphait maintenant de moi ?  Mais n'aurais-je pas encore avancé la calomnie plus que toutes les impostures et ne céderais-je pas ma première condamnation raisonnable ?  Que si ton fol amour ne peut souffrir que je meure cruellement, préviens mon supplice si tu le peux : dérobe ma vie à mes ennemis, et me laisse ma vertu : triomphe de ma personne en me faisant triompher ainsi de mes ennemis de mes tourments, et de toi-même.  Oui, corrupteur de ma gloire, ouvre moi le sein d'un coup de poignard, fais couler mon sang, arrache moi le coeur, c'est ainsi que tu me dois obliger à te rendre grâces : et non pas en m'engageant par force dans une action qui me rendrait coupable devant le Ciel, injurieuse à ma nation, justement condamnée par mes ennemis, odieuse à tout la terre, et diffamée dans tous les siècles à venir."")",0.0
-,"('#le-comte', 'Quoi ?  Votre dureté ne pourra-t-elle jamais fléchir votre propre conservation.')",0.0
-,"('#la-pucelle', ""Non, méchant, ne m'en parle plus ; renvoie seulement dans la prison avant que Sommerset et retourne, et que le peuple arrive ici."")",0.0
-,"('#le-comte', ""Mais plutôt acceptez la liberté devant qu'il me réduise au point de ne vous pouvoir plus servir."")",0.0
-,"('#la-pucelle', ""Ne diffère pas davantage, et garde qu'en m'irritant je ne lui découvre la vérité de ses soupçons."")",0.0
-,"('#le-comte', ""Garde, faites ce qu'elle désire, et non pas ce que commande, accompagnez-la dans la prison où elle veut retourner.  Tout ce qui me reste à faire est d'assister au conseil, pour protéger son innocence autant qu'il me sera possible."")",0.0
-,"('#le-comte', ""Ce conseil que nous allons tenir importe extrêmement à l'opinion qu'on a de notre justice."")",0.0
-,"('#le-duc', ""Oui, nous devons montrer que nous le savons rendre hardiment pour le bien de l'Angleterre."")",0.0
-,"('#le-comte', 'Nous prendrons garde à la rendre aussi pour nous-même.')",0.0
-,"('#le-duc', ""C'est faire pour soi, quand on fait pour l'État."")",0.0
-,"('#le-comte', ""Souvent en pensant faire un coup d'État, on agit contre l'État et soi-même."")",0.0
-,"('#le-duc', ""Nous n'avons rien à craindre en ce rencontre que le retardement."")",0.0
-,"('#le-comte', 'Qui fait justice avec précipitation ne rend pas justice.')",0.0
-,"('#le-duc', 'La précipitation est une justice nécessaire quand il est périlleux de différer.')",0.0
-,"('#le-comte', 'Souvent qui se hâte trop pour éviter un péril imaginaire, tombe dans un véritable malheur.')",0.0
-,"('#le-duc', 'Appelez-vous imaginaire, le péril où nous réduit cette magicienne, de laquelle on doit tout craindre.')",0.0
-,"('#le-comte', ""On prend souvent de vaines terreurs pour n'en pas examiner la cause."")",0.0
-,"('#le-duc', ""Quand on guérit toutes les craintes d'un État on ne saurait faillir."")",0.0
-,"('#le-comte', ""Quand on les pense guérir par une injustice, on les augmente par la vengeance qui d'ordinaire la suit."")",0.0
-,"('#le-duc', 'Enfin, Comte, vous me voudriez persuader que cette infâme est innocente, mais vos sentiments avanceront aussi peu sa justification devant ses juges, que vos affaire à la Cour. Durant cet entretien, Talbot, Canchon, Mide, et Despinet, entrent pas divers endroits, et prennent leurs places dans le tribunal, où le Duc monte aussi. La Pucelle entre avec deux gardes.')",0.0
-,"('#le-comte', ""Puisque ma charité ne lui saurait être utile, il ne faut pas qu'elle me soit ruineuse.  Ha !  Pauvre innocente ; tu ne viens pas devant tes juges, mais devant tes ennemis, ne cherche point de raisons pour te défendre, mais demande seulement à Dieu de la constance pour souffrir ta condamnation. Il prend sa place au tribunal."")",0.0
-,"('#le-duc', ""Gardes, faites avancer cette criminelle, un moment que l'on perd, lui pourrait donner assez de loisir pour faire bien du mal ?  Est-il pas bien étrange que ta première condamnation ne t'ait pas rendue sage, ou du moins plus retenue, et que ta prison ne t'ait pas fait craindre un plus rigoureux  supplice ? Est-ce pas un aveuglement extraordinaire, d'avoir irrité la colère de tes juges, quand tu devais penser à mériter quelque faveur de leur compassion ?  Parle, parle, ton silence ne fait pas ta justification. "")",0.0
-,"('#la-pucelle', ""Oui, je parle, Sommerset, mais non pas pour te répondre, un autre mouvement plus miraculeux m'ouvre la bouche, et vous commande de m'écouter.  Je sais bien que voici le jour de ma mort, mais sachez que vous n'avez pas encore atteint l'heure de ma condamnation ; il faut qu'auparavant Dieu vous accuse par ma bouche des crimes que vous avez commis, et qui sont écrits en lettres de sang dans les registres de la Justice Éternelle.  Il faut que vous entendiez l'arrêt qu'il en a décerné contre vous : je ferai votre juge avant que d'être votre criminelle : et comme j'aurai la liberté de répondre à la calomnie, pour me justifier, il vous est permis de ma répondre, afin que vous demeuriez justement convaincus."")",0.0
-,"('#le-duc', 'Quelle insolence ?  Et néanmoins je me sens pressé de lui demander quels crimes nous avons commis.')",0.0
-,"('#canchon', 'Dis, malheureuse, en quoi sommes nous coupables ?')",0.0
-,"('#la-pucelle', ""Le premier de vos crimes vous est commun avec toute l'Angleterre.  Pouvez-vous être innocents après tant d'iniquités que vous avez commises, pour usurper un état qui ne vous appartient pas ?  La pillage de tant de provinces, l'embrasement de tant de villes, les sacrilèges, les perfidies, les meurtres, et tant d'abominations qui ont suivi l'injustice de vos armes, ne vous doivent-ils pas être justement imputés."")",0.0
-,"('#le-duc', ""Non, mais bien au refus de recevoir notre Roi pour votre souverain légitime ; n'est-il pas le premier, et seul héritier de cette monarchie ?  Pourquoi lui dénier le droit que la nature lui donne, et que le sang de tant de filles de France, dont il est descendu, a fait passer en sa personne ?"")",0.0
-,"('#la-pucelle', ""Injurieux prétexte contre le fermeté de nos lois, ou plutôt contre les ordres du Ciel ; vous savez bien qu'il n'appartient qu'à Dieu seul d'élever, et de renverser les trônes, quand, et comment il lui plaît.  Or quand il jette les fondement d'un nouvel état, il inspire dans l'âme des législateurs, le droit sous lequel il doit être gouverné : ces premières lois ne sont pas des pensées des hommes, mais des décrets de Dieu qui les établit selon l'ordre qu'il prépare aux bons ou mauvais succès de cet Empire naissant.  Et c'est pour cela qu'elle sont inviolables, y contrevenir c'est une impiété, c'est s'attaquer à Dieu même : et voilà qu'elle est la qualité des votre forfait : car dans l'établissement de votre monarchie, Dieu qui pourvut les Français d'un coeur incapable de souffrir la domination des femmes, leur inspira cette fameuse loi salique, qui n'admet que les hommes à la succession de la couronne ; loi bien sainte dans son principe, vénérable à tous les autres princes alliés, et pour jamais inviolable.  On ne verra point, comme on ne l'a point encore vu, que les filles même prétendent la moindre part en la couronne de leurs pères.  Ne jugez pas de la générosité des Français, par votre faiblesse ; il n'appartient qu'à vous de pouvoir être les esclaves d'une femme, et de porter la joug d'une insolente domination, où d'ordinaire la passion fait toute la suffisance, et le caprice toutes les règles du gouvernement ; vous l'éprouverez quelque jour, et la main d'une femme vous fera gémir sous la ruine des autels, et l'oppression de la Justice.  Mais cependant écoutez la peine que Dieu prépare à l'usurpation criminelle que vous avez entreprise.  Jusqu'ici nous avons souffert pour l'expiation de nos propres iniquités, et Dieu s'est servi de votre ambition déréglée comme d'un ministère commode à la justice. Mais enfin nous sommes au bout de nous souffrances, et le sang de ce grand Duc_de_Bourgogne répandu par les mains de notre Roi, ne rie plus contre nous ; son fils est satisfait aussi bien que le ciel, et le réconciliation de ces deux princes vous fera bientôt voir la fin de vos conquêtes, et le commencement de vos supplices.  Dans peu de temps vous serez chassés de Paris, mais avec honte ; et par une révolution inespérée après avoir été la terreur de nos Princes quand Dieu les a châtiés, vous deviendrez la risée de la populace quand il vous punira."")",0.0
-,"('#le-duc', 'Voyez un peu, je vous prie quelle extravagante menace, ne serons-nous point encore chassés de Londres ?')",0.0
-,"('#la-pucelle', ""Écoute, et ne m'interromps point ?  C'est peu que l'on vous arrache les mains les province que vous avez injustement prétendues ; votre supplice ira plus avant, et vous perdrez encore celles que vous pouviez conserve avec quelques apparence de droit ; vous serez contraints de repasser la mer, et de vous renfermer dans ces murs de sable, et dans ces limites de flots et d'orages, dont la nature vous sépare d'avec nous.  oui, généreux Dunois, tu n'es qu'au commencement de tes victoires, bien que ta gloire soit presque incomparable.  Je te vois, je te vois d'un bras invincible replanter les lys dans les champs de Guyenne, et de Normandie, et les arroser du sang de tes ennemis.  Oui, la Hire, et Xaintrailles, je vous vois marcher sur ses pas, et travailler avec lui dans un ouvrage qu'il ne peut faire tout seul.  Oui, fameux Brezé, je te vois le premier à main armée entrer en cette ville pour en chasser Sommerset, et remettre en l'obéissance de ton prince vingt villes dans le cours d'un soleil.  Enfin vaillants princes, Comtes, et Chevaliers, je vous vois suivre les élans de votre courage, et prendre part à tant de lauriers.  Charles on te verra glorieux dans le trône de tes ancêtres, et goûter avec ton peuple le repos que tu lui dois assurer par ta valeur, comme Dieu te l'a fait espérer par ma bouche et par les essai de ma main."")",0.0
-,"('#le-duc', ""Cette fureur m'étonne, et soit qu'elle vienne d'Enfer ou d'ailleurs, mon âme en redoute les présages."")",0.0
-,"('#canchon', 'Quelle stupidité nous oblige à souffrir ces outrages.')",0.0
-,"('#la-pucelle', ""Je n'ai pas encore fait et je m'adresse maintenant à vous injustes persécuteur de ma vie, lâches fauteurs du tyran qui se dit Régent de la France : vous n'êtes pas assemblés pour examiner mes actions, mais pour me condamner, et sous le nom de mes juges, vous êtes mes bourreaux, vous n'avez point d'yeux pour voir le Ciel, ni d'oreilles pour ouïr ma justification : la crainte de déplaire à Bethford vous fait appréhender mon salut, et les feux de votre ambition allument déjà deux de mon trépas ?  Poursuivez cette entreprise funeste, établissez votre fortune sur mes cendres, et cherchez à vous agrandir par la destruction d'une infortunée : c'est une oeuvre digne d'un peuple conquérant.  Voulez vous savoir quel sera le fruit de vos voyages de deçà la mer, et ce qui vous restera de tant de combats ?  La honte que vous avez reçu reçue par votre défaite, sous mes commandements, et celle que vous allez vous procurer par votre premier crime.  Mais pensez vous que les innocents opprimés demeurent sans vengeance, bien qu'ils paraissent sans protection ?  Non, non, ce grand juge de ceux qui 'ne ont point, vengera ma gloire et ma vie ; le feu qui me va consommer ne consommera pas votre iniquité, et ne croyez pas que pour épandre mes cendres au vent vous puissiez effacer la mémoire de ce que je suis, et de ce que vous aurez fait : cette poussière parlera contre vous, si son sang ne le peut faire, et publiant votre infamie, elle publiera ma vertu que vous ne sauriez étouffer.  Voyez vous pas déjà dans la place où je dois mourir, un temple qui s'élève à vos dépens au nom de l'Ange qui veille sur ma conduite, et à la conservation de ma gloire ?  Mais encore parce que les plus superbes monuments, les métaux et les pierres rencontrent quelque fois leurs chutes et leurs destinées, à peine deux siècles seront-ils écoulés, qu'un Prince illustre, digne héritier du nom et des vertus héroïques de ce vaillant Dunois, établira l'immortalité de ma gloire par un ouvrage immortel, où se conservera pour jamais pour jamais l'histoire de ma vie et de votre défaite, de ma mort et de votre crime.  Oui certes, bien que je ne sois plus au monde, je triompherai de vous par ce moyen dans la ville de Paris, où votre tyrannie règne pour quelque temps, et de là mon triomphe s'épandra par tout le monde."")",0.0
