,corneillep-veuve,corneillep-veuve-34,Cost,Operation Type
342,"('#celidan', ""Mon coeur à ses douleurs s'attendrit de pitié ; Il montre une franchise ici trop naturelle, Pour ne te pas ôter tout sujet de querelle. L'affaire se traitait sans doute à son désçu, Et quelque faux soupçon en ce point t'a déçu, Va retrouver Doris, et rendons-lui Clarice."")","('#celidan', ""Mon coeur à ses douleurs me saigne de pitié ; Il montre une franchise ici trop naturelle Pour ne te pas ôter tout sujet de querelle, L'affaire se traitait sans doute à son désçu, Et quelque faux soupçon en ce point t'a déçu, Va retrouver Doris, et rendons-lui Clarice."")",0.0,Match
343,"('#alcidon', ""Tu te laisses donc prendre à ce lourd artifice, À ce piège, qu'il dresse afin de me duper ?"")","('#alcidon', ""Tu te laisses donc prendre à ce lourd artifice ? À ce piège, qu'il dresse afin de m'attraper ?"")",0.0,Match
344,"('#celidan', 'Romprait-il ces accords à dessein de tromper ? Que vois-tu là qui sente une supercherie ?')","('#celidan', 'Romprait-il ces accords à dessein de tromper ? Que vois-tu là qui sente une supercherie ?')",0.0,Match
345,"('#alcidon', ""Je n'y vois qu'un effet de sa poltronnerie, Qu'un lâche désaveu de cette trahison, De peur d'être obligé de m'en faire raison. Je l'en pressai dès hier ; mais son peu de courage Aima mieux pratiquer ce rusé témoignage, Par où m'éblouissant il pût un de ces jours Renouer sourdement ces muettes amours. Il en donne en secret des avis à Florange : Tu ne le connais pas ; c'est un esprit étrange."")","('#alcidon', ""Je n'y vois qu'un effet de sa poltronnerie, Qu'un lâche désaveu de cette trahison, De peur d'être obligé de m'en faire raison : Je l'en pressai dès hier, mais son peu de courage Aima mieux pratiquer ce rusé témoignage, Par où m'éblouissant il pût un de ces jours Renouer sourdement ces muettes amours. Il en donne en secret des avis à Florange, Tu ne le connais pas, c'est un esprit étrange."")",0.0,Match
346,"('#celidan', ""Quelque étrange qu'il soit, si tu prends bien ton temps, Malgré lui tes désirs se trouveront contents. Ses offres acceptés, que rien ne se diffère ; Après un prompt hymen, tu le mets à pis faire."")","('#celidan', ""Quelque étrange qu'il soit si tu prends bien ton temps Malgré lui tes désirs se trouveront contents. Ses offres acceptés, que rien ne se diffère, Après un prompt hymen, tu le mets à pis faire."")",0.0,Match
347,"('#alcidon', ""Cet ordre est infaillible à procurer mon bien ; Mais ton contentement m'est plus cher que le mien. Longtemps à mon sujet tes passions contraintes Ont souffert et caché leurs plus vives atteintes ; Il me faut à mon tour en faire autant pour toi : Hier devant tous les dieux je t'en donnai ma foi, Et pour la maintenir tout me sera possible."")","('#alcidon', ""Cet ordre est infaillible à procurer mon bien; Mais ton contentement m'est plus cher que le mien : Longtemps à mon sujet tes passions contraintes Ont souffert et caché leurs plus vives atteintes, Il me faut à mon tour en faire autant pour toi : Hier devant tous les dieux je t'en donnai ma foi, Et pour la maintenir j'éteindrai bine ma braise."")",0.0,Match
348,"('#celidan', ""Ta perte en mon bonheur me serait trop sensible ; Et je m'en haïrais, si j'avais consenti Que mon hymen laissât Alcidon sans parti."")","('#celidan', ""Mais je ne veux point d'heur aux dépends de ton aise, Et j'aurais un regret trop sensible de voir Que mon hymen laissât Alcidon à pourvoir."")",0.0,Match
349,"('#alcidon', ""Eh bien, pour t'arracher ce scrupule de l'âme (Quoique je n'eus jamais pour elle aucune flamme), J'épouserai Clarice. Ainsi, puisque mon sort Veut qu'à mes amitiés je fasse un tel effort, Que d'un de mes amis j'épouse la maîtresse, C'est là que par devoir il faut que je m'adresse. Philiste est un parjure, et moi ton obligé : Il m'a fait un affront, et tu m'en as vengé. Balancer un tel choix avec inquiétude, Ce serait me noircir de trop d'ingratitude."")","('#alcidon', ""Eh bien, pour t'arracher ce scrupule de l'âme, (Quoique je n'eus jamais pour elle aucune flamme), J'épouserai Clarice : ainsi, puisque mon sort Veut qu'à mes amitiés je fasse un tel effort Que d'un de mes amis j'épouse la maîtresse, C'est là que par devoir il faut que je m'adresse, Philiste m'est parjure, et moi ton obligé : Il m'a fait un affront et tu m'en as vengé. Ma raison en ce choix n'a point d'incertitude Puisque l'un est justice, et l'autre d'ingratitude."")",0.0,Match
350,"('#celidan', 'Mais te priver pour moi de ce que tu chéris !')","('#celidan', 'Mais te priver pour moi de ce que tu chéris !')",0.0,Match
351,"('#alcidon', ""C'est faire mon devoir, te quittant ma Doris, Et me venger d'un traître, épousant sa Clarice. Mes discours ni mon coeur n'ont aucun artifice. Je vais, pour confirmer tout ce que je t'ai dit, Employer vers Doris mon reste de crédit ; Si je la puis gagner, je te réponds du frère, Trop heureux à ce prix d'apaiser ma colère !"")","('#alcidon', ""C'est faire mon devoir, te quittant ma Doris, Et me venger d'un traître épousant sa Clarice. Mes discours ni mon coeur n'ont aucun artifice, Je vais pour confirmer tout ce que je t'ai dit, Employer vers Doris mon reste de crédit : Si je la puis gagner, je te réponds du frère Trop heureux à ce prix d'apaiser ma colère !"")",0.0,Match
352,"('#celidan', ""C'est ainsi que tu veux m'obliger doublement ; Vois ce que je pourrai pour ton contentement."")","('#celidan', ""C'est ainsi que tu veux m'obliger doublement : Vois ce que je pourrai pour ton contentement."")",0.0,Match
353,"('#alcidon', ""L'affaire, à mon avis, deviendrait plus aisée, Si Clarice apprenait une mort supposée..."")","('#alcidon', ""L'affaire à mon avis deviendrait plus aisée Si Clarice apprenait une mort supposée."")",0.0,Match
354,"('#celidan', ""De qui ? De son amant ? Va, tiens pour assuré Qu'elle croira dans peu ce perfide expiré."")","('#celidan', ""De qui, de son amant ? Va, tiens pour assuré Qu'elle croira dans peu ce perfide expiré."")",0.0,Match
355,"('#alcidon', 'Quand elle en aura su la nouvelle funeste, Nous aurons moins de peine à la résoudre au reste. On a beau nous aimer, des pleurs sont tôt séchés, Et les morts soudain mis au rang des vieux péchés.')","('#alcidon', 'Quand elle en aura su la nouvelle funeste Nous aurons moins de peine à la résoudre au reste On a beau nous aimer, des pleurs sont tôt séchés, Et les morts soudain mis au rang des vieux péchés.')",0.0,Match
356,"('#celidan', ""Il me cède à mon gré Doris de bon courage ; Et ce nouveau dessein d'un autre mariage, Pour être fait sur l'heure, et tout nonchalamment, Est conduit, ce me semble, assez accortement. Qu'il en sait de moyens ! Qu'il a ses raisons prêtes ! Et qu'il trouve à l'instant de prétextes honnêtes Pour ne point rapprocher de son premier amour ! Plus j'y porte la vue, et moins j'y vois de jour. M'aurait-il bien caché le fond de sa pensée ? Oui, sans doute, Clarice a son âme blessée ; Il se venge en parole, et s'oblige en effet. On ne le voit que trop, rien ne le satisfait : Quand on lui rend Doris, il s'aigrit davantage. Je jouerais, à ce compte, un joli personnage ! Il s'en faut éclaircir. Alcidon ruse en vain, Tandis que le succès est encore en ma main : Si mon soupçon est vrai, je lui ferai connaître Que je ne suis pas homme à seconder un traître. Ce n'est point avec moi qu'il faut faire le fin, Et qui me veut duper en doit craindre la fin. Il ne voulait que moi pour lui servir d'escorte, Et si je ne me trompe, il n'ouvrit point la porte ; Nous étions attendus, on secondait nos coups : La nourrice parut en même temps que nous, Et se pâma soudain avec tant de justesse, Que cette pâmoison nous livra sa maîtresse. Qui lui pourrait un peu tirer les vers du nez, Que nous verrions demain des gens bien étonnés !"")","('#celidan', ""Il me cède à mon gré Doris de bon courage, Et ce nouveau dessein d'un autre mariage Pour être fait sur l'heure et tout nonchalamment Ne me semble conduit, qu trop accortement. Qu'il en sait de moyens ! Qu'il a ses raisons prêtes ! Et qu'il trouve à l'instant de prétextes honnêtes Pour ne point rapprocher de son premier amour ! Quant à moi, plus j'y songe, et moins j'y vois de jour. M'aurait-il bien caché le fond de sa pensée ? Oui, sans doute, Clarice a son âme blessée ; Il se venge en parole, et s'oblige en effet. Cela se juge à l'oeil, rien ne le satisfait, Quand on lui rend Doris il s'aigrit davantage. Je jouerais à ce compte un joli personnage, Il s'en faut éclaircir, Alcidon ruse en vain Tandis que le succès est encore en ma main. Si mon soupçon est vrai, je lui ferai connaître Que je ne suis jamais homme à servir un traître. Ce n'est point avec moi qu'il faut faire le fin, Et qui me veut duper en doit craindre la fin. Il ne voulait que moi pour lui servir d'escorte, Et si je ne me trompe, il n'ouvrit point la porte, Nous étions attendus, on secondait nos coups, La nourrice parut en même temps que nous, Et se pâma soudain avec tant de justesse Que cette pâmoison nous livra sa maîtresse. Qui lui pourrait un peu tirer les vers du nez. Que nous verrions demain des gens bien étonnés !"")",0.0,Match
357,"('#la-nourrice', 'Ah !')","('#la-nourrice', 'Ah !')",0.0,Match
358,"('#celidan', ""J'entends des soupirs."")","('#celidan', ""J'entends des soupirs."")",0.0,Match
359,"('#la-nourrice', 'Destins !')","('#la-nourrice', 'Destins.')",0.0,Match
360,"('#celidan', ""C'est la nourrice ; Qu'elle vient à propos !"")","('#celidan', ""C'est la nourrice, Qu'elle vient à propos !"")",0.0,Match
361,"('#la-nourrice', 'Ou rendez-moi Clarice...')","('#la-nourrice', 'Ou rendez-moi Clarice.')",0.0,Match
362,"('#celidan', 'Il la faut aborder.')","('#celidan', 'Il la faut aborder.')",0.0,Match
363,"('#la-nourrice', 'Ou me donnez la mort.')","('#la-nourrice', 'Ou me donnez la mort.')",0.0,Match
364,"('#celidan', ""Qu'est-ce ? Qu'as-tu, nourrice, à t'affliger si fort ? Quel funeste accident ? Quelle perte arrivée ?"")","('#celidan', ""Qu'est-ce ? Qu'as-tu Nourrice à t'affliger si fort ? Quel funeste accident ? Quelle perte arrivée ?"")",0.0,Match
365,"('#la-nourrice', ""Perfide ! C'est donc toi qui me l'as enlevée ? En quel lieu la tiens-tu ? Dis-moi, qu'en as-tu fait ?"")","('#la-nourrice', ""Perfide, c'est donc toi qui me l'as enlevée ? En quel lieu la tiens-tu ? Dis-moi? Qu'en as-tu fait ?"")",0.0,Match
366,,"('#celidan', ""Ta douleur sans raison m'impute ce forfait."")",1.0,Deletion
367,,"('#la-nourrice', ""Où l'as tu mise enfin ?"")",1.0,Deletion
368,"('#celidan', ""Ta douleur sans raison m'impute ce forfait ; Car enfin je t'entends, tu cherches ta maîtresse ?"")","('#celidan', 'Tu cherches ta maîtresse ?')",0.0,Match
369,"('#la-nourrice', 'Oui, je te la demande, âme double et traîtresse.')","('#la-nourrice', 'Oui, je te la demande, âme double et traîtresse.')",0.0,Match
370,"('#celidan', ""Je n'ai point eu de part en cet enlèvement ; Mais je t'en dirai bien l'heureux événement. Il ne faut plus avoir un visage si triste, Elle est en bonne main."")","('#celidan', ""Je ne trempai jamais en cet enlèvement ; Mais je t'en dirai bien l'heureux événement. Il ne faut plus avoir un visage si triste, Elle est en bonne main."")",0.0,Match
371,"('#la-nourrice', 'De qui ?')","('#la-nourrice', 'De qui ?')",0.0,Match
372,"('#celidan', 'De son Philiste.')","('#celidan', 'De son Philiste.')",0.0,Match
373,"('#la-nourrice', 'Le coeur me le disait, que ce rusé flatteur Devait être du coup le véritable auteur.')","('#la-nourrice', 'Le coeur me le disait que ce rusé flatteur Devait être du coup le véritable auteur.')",0.0,Match
374,"('#celidan', 'Je ne dis pas cela, nourrice ; du contraire, Sa rencontre à Clarice était fort nécessaire.')","('#celidan', 'Je ne dis pas cela, Nourrice, du contraire Sa rencontre à Clarice était fort nécessaire.')",0.0,Match
375,"('#la-nourrice', ""Quoi ? L'a-t-il délivrée ?"")","('#la-nourrice', ""Quoi ? L'a-t-il délivrée ?"")",0.0,Match
376,"('#celidan', 'Oui.')","('#celidan', 'Oui.')",0.0,Match
377,"('#la-nourrice', 'Bons dieux !')","('#la-nourrice', 'Bons dieux !')",0.0,Match
378,"('#celidan', 'Sa valeur Ôte ensemble la vie et Clarice au voleur.')","('#celidan', 'Sa valeur Ôte ensemble la vie et Clarice, au voleur.')",0.0,Match
379,"('#la-nourrice', ""Vous ne parlez que d'un."")","('#la-nourrice', ""Vous ne parlez que d'un."")",0.0,Match
380,"('#celidan', ""L'autre ayant pris la fuite, Philiste a négligé d'en faire la poursuite."")","('#celidan', ""L'autre ayant pris la fuite, Philiste a négligé d'en faire la poursuite."")",0.0,Match
381,"('#la-nourrice', 'Leur carrosse roulant, comme est-il avenu...')","('#la-nourrice', 'Leur carrosse roulant, comme est-il advenu.')",0.1,Substitution
382,"('#celidan', ""Tu m'en veux informer en vain par le menu. Peut-être un mauvais pas, une branche, une pierre, Fit verser leur carrosse, et les jeta par terre ; Et Philiste eut tant d'heur que de les rencontrer, Comme eux et ta maîtresse étaient prêts d'y rentrer."")","('#celidan', ""Tu m'en veux informer en vain par le menu, Peut-être un mauvais pas, une branche, une pierre, Fit verser leur carrosse, et les jeta par terre, Et Philiste eut tant d'heur que de les rencontrer Comme eux et ta maîtresse étaient prêts d'y rentrer."")",0.0,Match
383,"('#la-nourrice', ""Cette heureuse nouvelle a mon âme ravie. Mais le nom de celui qu'il a privé de vie ?"")","('#la-nourrice', ""Cette heureuse nouvelle a mon âme ravie. Mais le nom de celui qu'il a privé de vie ?"")",0.0,Match
384,"('#celidan', ""C'est... Je l'aurais nommé mille fois en un jour : Que ma mémoire ici me fait un mauvais tour ! C'est un des bons amis que Philiste eût au monde. Rêve un peu comme moi, nourrice, et me seconde."")","('#celidan', ""C'est, je l'aurais nommé mille fois en un jour. Que ma mémoire ici me fait un mauvais tour ! C'est un des bons amis que Philiste eût au monde. Rêve un peu comme moi, Nourrice, et me seconde."")",0.0,Match
385,"('#la-nourrice', ""Donnez-m'en quelque adresse."")","('#la-nourrice', ""Donnez-m'en quelque adresse."")",0.0,Match
386,"('#celidan', ""Il se termine en don. C'est... J'y suis ; peu s'en faut ; attends, c'est..."")","('#celidan', ""Il se termine en don. C'est, j'y suis peu s'en faut, attends, c'est..."")",0.0,Match
387,"('#la-nourrice', 'Alcidon ?')","('#la-nourrice', 'Alcidon ?')",0.0,Match
388,"('#celidan', ""T'y voilà justement."")","('#celidan', ""T'y voilà justement."")",0.0,Match
389,"('#la-nourrice', ""Est-ce lui ? Quel dommage Qu'un brave gentilhomme en la fleur de son âge... Toutefois il n'a rien qu'il n'ait bien mérité, Et grâces aux bons dieux, son dessein avorté.. Mais du moins, en mourant, il nomma son complice ?"")","('#la-nourrice', ""Est-ce lui ? Quel dommage ? Qu'un brave gentilhomme en la fleur de son âge... Toutefois il n'a rien qu'il n'ait bien mérité, Et grâces aux bons Dieux, son dessein avorté. Mais du moins en mourant il nomma son complice."")",0.0,Match
390,"('#celidan', ""C'est là le pis pour toi."")","('#celidan', ""C'est là le pis pour toi."")",0.0,Match
391,"('#la-nourrice', 'Pour moi !')","('#la-nourrice', 'Pour moi ?')",0.0,Match
392,"('#celidan', 'Pour toi, nourrice.')","('#celidan', 'Pour toi, Nourrice.')",0.0,Match
393,"('#la-nourrice', 'Ah, le traître !')","('#la-nourrice', 'Ah le traître !')",0.0,Match
394,"('#celidan', 'Sans doute il te voulait du mal.')","('#celidan', 'Sans doute il te voulait du mal.')",0.0,Match
