mareschala-genereuse-allemande,mareschala-genereuse-allemande-2,Score
-,"('#adraste', ""Mon courage m'inspire et médite autre chose :  Toutefois je suivrai ce que l'on m'a mandé ;  Qu'on sache qu'une fille enfin m'a commandé ;  Oui, Je prends son désir pour le mien, et pour ordre,  Son vouloir est ma loi, je n'en veux pas démordre.  Ô divine Amazone ! Ô fille ! Que veux-tu ?  Est-il encore au Monde une telle vertu ? Si le siècle en pouvait produire de semblables ;  Le monde reviendrait à ses premières fables ;  Comme jadis Hercule, Adraste filerait,  À la honte du sexe, et Camille armerait ;  Les maris deviendraient esclaves de leurs femmes,  Portant le fer en main, et dans les yeux les flammes,  Le courage, l'ardeur, le fiel, et le courroux,  Tous détrempés d'appas, leur siéraient mieux qu'à nous ;  La Beauté serait mâle, et l'horreur des alarmes  Au milieu du carnage aurait même des charmes,  Ce ne serait plus qu'un, la grâce et la valeur ;  Sans épine on verrait nous rire toute fleur ;  Les femmes n'auraient plus ni jaloux ni barbares,  L'amour serait sans crainte, et leurs faveurs avares  S'offriraient librement à qui plairait le mieux,  Les moins parfaits seraient punis devant leurs yeux,  Et le sot seulement se verrait misérable :  Tu serais, Aristandre, un Dieu de cette fable ;  Ces Dames, dont l'amour te perd en sa ferveur,  Jouiraient du pouvoir, et toi de la faveur ;  Elles me préviendraient à punir l'insolence  Et l'humeur d'un Jaloux, de qui la violence  Mérite d'éprouver les fureurs d'un destin  Tel que souffrit Penthée en sa tragique fin.  Mais c'est discourir ; Camille, je vais joindre  La menace aux effets, et montrer qu'elle est moindre ;  Va d'un proche secours de de pas l'avertir. "")",0.0
-,"('#felismon', 'Que puise avecque vous la fortune partir,  Que la gloire partout accompagne vos armes. ')",0.0
-,"('#adraste', ""Un Ciel à conquérir m'offrirait moins de charmes. "")",0.0
-,"('#camille', ""Son mal me fait horreur, et vous fera pitié,  Je l'étends sur moi-même et le souffre à moitié ;  Cependant l'Insensé chante quand je soupire,  Je pleure de sa peine, et lui n'en fait que rire ;  S'il cherche les dangers dans sa confusion,  J'ai par crainte le mal qu'il n'a qu'en vision ;  Il se travaille à tout. "")",0.0
-,"('#le-medecin', ""Cela provient, Madame,  De certaines humeurs qui lui surchargent l'âme,  Qui tiennent son esprit à leur force sujet,  Lui font des passions presque de chaque objet ;  Si qu'il se porte à tout, et d'un sens invincible. "")",0.0
-,"('#camille', ""Je crois, pour être fou, qu'il devient insensible ;  S'il voit du feu, sans crainte il se jette dedans,  Il court vers le Soleil, suit les flambeaux ardents ;  En ce temps que l'Automne à l'Hiver a fait place  Il va nu par la rue, et couche sur la glace,  L'eau, la neige, et le froid ont pour lui des appas,  Partout, sans le trouver, il cherche le trépas ;  On dirait à le voir franchir une muraille,  Que son corps est de fer, ou les pierres de paille ;  S'il se jette en un gouffre, il en revient léger,  Il semble qu'il s'entend avecque le danger,  Que tous les Éléments respectent sa folie ;  L'eau rit sur toute chose à sa mélancolie ;  Il cherche la plus froide, et s'y tient une nuit,  Là par jeu se plongeant, il se cherche, il se fuit,  Il s'embrasse, il s'échappe, il s'enfonce, il se hausse ;  Volupté dans un mal aussi vrai qu'elle est fausse :  Il rentre le matin, et quitte les fossés,  Non sans quelque regret des lieux qu'il a laissés ;  Même pour témoigner sa passion étrange,  Sur ces habits mouillés il en baise la fange,  Habits, qui n'étant plus que pièces et lambeaux,  Font horreur à chacun, et lui les trouve beaux :  Doux et facile à tous, ô cruel avantage !  Il s'offense lui seul. D'en dire davantage,  Nullement ; vous saurez juger par les accès  La nature du mal qui cause ces excès."")",0.0
-,"('#le-medecin', ""En cela je ne vois qu'une marque certaine…  Ménipe entre sur le Théâtre ; dès l'abord il se laisse tomber,  bien qu'il soit soutenu par un homme.  Mais quel bruit ? Le voici. "")",0.0
-,"('#camille', 'Qui se soutient à peine ;  La jambe tout en sang ; ô Cieux ! Il est tombé ;  Ami relève-le. ')",0.0
-,"('#menipe', ""Qui me l'a dérobé ?  Je le tenais tantôt ; ouvrez-moi cette porte ;  Mon Maître, fuyez-vous Ménipe de la sorte ? "")",0.0
-,"('#le-medecin', 'Madame, faites-lui prendre un peu de repos. ')",0.0
-,"('#camille', ""On n'en jouira pas.  Comme cet homme qui l'a amené, le veut mettre dans une chaise à bras, pour le faire reposer."")",0.0
-,"('#menipe', ""Qui me retient au dos ?  Ah ! Je sens un vautour qui m'arrache les ailes. "")",0.0
-,"('#camille', 'Ménipe… ')",0.0
-,"('#menipe', ""Vois-je en un corps trois pucelles ?  N'est-ce pas devant moi Proserpine, et Pluton ?  Que je sois en Enfer ? Et par où descend-on ?  Aristandre, où faut-il que je te cherche encore ?  Je te suivrai partout, et ces lieux que j'abhorre  Ne… "")",0.0
-,"('#le-medecin', 'Le sort de son maître a causé cet effort. ')",0.0
-,"('#menipe', ""Non, je ne dirai mot, puisqu'en fin je suis mort.  Mais dites-moi premier en cette nuit profonde  Si ce n'est pas dormir que de vivre en ce Monde,  Faut-il fermer les yeux, puisque l'on n'y voit rien ?  Arrête, vieux Charon, ah ! Je te connais bien ;  Je sens que tu me mets doucement dans ta barque.  Buvons à la santé de la plus belle Parque ;  Je crois que l'eau du Styx est le vin des damnés. Que ces lieux sont partout d'Ombres environnés !  Dieux ! Tout est en alarme en ces demeures sombres ;  Un Hercule nouveau trouble encore les Ombres ;  Les foudres ont trouvé le chemin d'ici-bas ;  Les Titans déchaînés font de nouveaux combats ;  Les Parques sont aux mains ; le désordre s'augmente ;  Cerbère s'est caché de peur chez Radamante,  Qui sous un corps fumant de souffre et de vapeur  Fuit lui-même, et se met sous les lois de la peur ;  Ici tombe de crainte Icare en l'onde noire ;  Là Tantale en fuyant passe l'eau sans en boire ;  Tityre à demi-mort, par de nouveaux efforts  Fuit, et porte caché le Corbeau dans son corps ;  Ixion tout lié court, et traîne sa roue.  Je le vois, le voilà, ce Vainqueur qui se joue ;  Ah ! Mon Maître, est-ce vous qui domptez les Esprits ?  Mais d'où vient qu'en leurs lacs je me retrouve pris ?  Plongé dans l'eau d'oubli je sens qu'ils me renversent,  Pour me faire dormir mille Démons me bercent.  Puis se relevant de la chaise. Ici cet homme le voulant remettre sans sa chaise, il fait des feintes comme s'il passait l'eau en ramant, et après s'être essuyé comme s'il eût été bien échauffé, on dirait qu'il prend de l'eau à deux mains pour boire et se rafraîchir.  Ici il s'imagine d'avoir passé le Styx, et d'être à l'autre bord dans l'Enfer, où il a toutes ces visions qui suivent. Il court après le médecin qui est là, qu'il prend pour Aristandre en Enfer.  Ici on le remet de nouveau dans la Chaise, où il s'endort."")",0.0
-,"('#le-medecin', ""Je vois qu'il s'assoupit, sans doute il dormira,  Comme à lui ce repos aussi nous servira. "")",0.0
-,"('#menipe', ""Si je ronfle, j'ai peur d'éveiller les Furies  Dedans leur lit de fer.  En dormant il fait mille grimaces et milles postures ridicules, qui ressemblent à des convulsions. "")",0.0
-,"('#camille', ""Dieux ! Que de singeries !  Si l'esprit dans le corps encore sommeillait ?  Ce repos le travaille autant que s'il veillait ;  Que son mal m'est sensible ! Hélas ! Quelle posture !  Monsieur, cette action vous parle et vous conjure :  Doncque cette fureur jamais ne cessera ? "")",0.0
-,"('#le-medecin', ""Patience, attendez, tout cela passera ;  Faible et las, du dormir il reprendre l'usage ;  Son cerveau ne lui fait qu'une confuse image  Des choses qu'il croit voir, et que l'on ne voit point ;  Mais dès que le sommeil au repos aura joint  Ses humides pavots, où le sang qui s'allume  Altéré se détrempe, et l'ardeur se consume,  Son esprit rendu juste, et fixes ses regards,  Ses yeux haves, troublés, deviendront moins hagards, Vous lui verrez l'humeur plus douce et plus tranquille,  Plus vive la couleur, et l'âme plus facile ;  Disposé pour le moins à prendre guérison :  Non que je vous promette encore sa raison,  Cela va bien plus loin, c'est bien un autre ouvrage ;  Moi-même je lui veux préparer un breuvage,  Que Médée autrefois aux Thessales apprit,  Dont l'opération passe jusqu'à l'esprit ;  Par là je vous promets sa guérison certaine,  Mais il faut à cela du temps et de la peine :  Madame, en attendant je sors pour ordonner  Ce qui le peut guérir, et vous doit étonner. "")",0.0
-,"('#camille', 'Vos charitables oins auront leur récompense. ')",0.0
-,"('#le-medecin', ""Mon Prince ne veut pas, ni ma foi, que j'y pense :  Qu'on ne l'éveille point. Il sort, et amène quant et lui cet homme qui avait aidé Ménipe à Ménipe à marcher. "")",0.0
-,"('#menipe', ""Non pas, qui dormirait ;  Ô ! Le plaisant Docteur ! Hé Dieu ! Qui n'en rirait ? "")",0.0
-,"('#camille', ""Tais-toi ; ne crains-tu point encore qu'il revienne ?  Il contrefait le fou ; j'ai peur qu'il le devienne. "")",0.0
-,"('#menipe', ""Voire, il peut bien porter son breuvage plus loin,  Je crois qu'il lui serait plus qu'à moi de besoin ;  Qu'il s'est bien escrimé de sa folle science ! "")",0.0
-,"('#camille', ""J'en attends quelque belle et haute expérience ;  Je vois déjà l'Enfer à ce coup s'employer,  Et crois qu'en ce breuvage il te doit envoyer  La poudre d'un Démon ; et l'esprit d'un atôme,  L'essence d'un éclair, et le sel d'un fantôme ;  Qu'il connaît de secrets ! Et qu'il a de pouvoir !  Quoi ? Marier Médée avecque son savoir ?  Qu'il a fait à propos venir la Thessalie ?  De longtemps il n'aura la fin de sa folie,  S'il faut, pour en guérir, qu'il aille rechercher  L'hellébore en ces lieux dont le voyage est cher. "")",0.0
-,"('#menipe', ""Le dessein en est beau, pourvu qu'il touche un autre. "")",0.0
-,"('#camille', 'Laissons là son dessein, et discourons du nôtre. ')",0.0
-,"('#menipe', ""J'espère que nos maux à moitié sont passés ;  Madame, en tous endroits j'ai sondé les fossés ;  Celui que j'ai trouvé plus facile et guéable,  Pour avoir l'eau plus basse, et le fond tout de sable,  C'est du côté qu'on va de la Ville au Château ;  Là par pièces s'en va la muraille dans l'eau,  C'est l'endroit le plus propre à monter et descendre ;  Tout fait pour assaillir, rien n'y fait pour défendre  La brèche a pour cloison de la terre et des ais,  Qui gagne le dessus a gagné le Palais. "")",0.0
-,"('#camille', ""Juges-tu que l'on puisse y présenter l'échelle ? "")",0.0
-,"('#menipe', 'Même aller à la main. ')",0.0
-,"('#camille', ""Ô l'heureuse nouvelle !  Je pense que le Ciel nous devait ce bonheur ;  Mais que te dois-je à toi ? "")",0.0
-,"('#menipe', ""Rien du tout, que l'honneur  Dont vous m'obligez trop à vous servir, Madame,  D'un homme qui n'a plus que votre bien pour âme ;  D'un intérêt commun votre contentement  Acquis par mes travaux me flatte également,  J'attache à ce désir ma gloire, et ma fortune, ,  Sans cela mon esprit me pèse et m'importune ;  Je n'eus, contrefaisant le fol devant les fous,  Jamais plus de raison, qu'en la perdant pour vous ;  C'est peu, pour vous servir, que de courir les rues,  Je volerais léger même dedans les nues,  Je donnerais aux vents dedans l'air des combats,  Les feux ni les torrents ne m'arrêteraient pas,  Cher Maître, où ton service appellerait ma vie. "")",0.0
-,"('#camille', ""Tu m'obliges en lui, ta bonté m'a ravie ;  Je l'en tiens plus heureux et riche de moitié,  Son titre le plus grand est en ton amitié ;  Donner à ce mérite une reconnaissance,  Ô Ciel ! Qui le pourrait ? Il n'est qu'en ta puissance. "")",0.0
-,"('#menipe', ""C'est peindre une fumée, et la dire du feu ;  Madame, jusqu'ici je n'ai fait que bien peu ;  Qu'il me tarde qu'enfin d'une parfaite joie  Mon Maître entre vos bras libre et sain je revoie ! Lors content je n'aurai plus rien à désirer. "")",0.0
-,"('#camille', 'Le Ciel lors adouci, nous pourrons espérer  De voir selon mes voeux ta foi récompensée. ')",0.0
-,"('#menipe', 'Combien, en me donnant, me prend cette pensée ! ')",0.0
-,"('#camille', ""Cher Ami, fussions-nous déjà dans ce combat ;  Mais je sens jour à jour que mon espoir s'abat,  Que le malheur détruit ma constance plus ferme,  Que ma longue douleur ne trouvant point de terme  Elle se rend plus forte, et croît avec le temps :  Quand verrai-je, Adraste, et tes drapeaux flottants ?  Ne trouverai-je point quelques Astres propices ?  Tous les chemins pour moi sont-ils des précipices ?  Que le temps à venir m'est long par le présent ! "")",0.0
-,"('#menipe', 'Toujours un mauvais jour paraît long et pesant. ')",0.0
-,"('#camille', ""Que ferait Félismon ? Qu'est-ce qui le retarde ?  Sait-il bien que ma vie en ce point se hasarde ?  Qu'Adraste n'attend plus qu'après l'argent venu ? "")",0.0
-,"('#menipe', ""Madame, quand il faut faire par le menu  Une somme d'argent si notable et soudaine,  Croyez-moi qu'il y va du temps et de la peine ;  L'homme le plus habile est assez empêché,  Sur la terre, et dedans, partout l'or est caché. "")",0.0
-,"('#camille', 'Il faut pour un tel coup tout engager, tout vendre. ')",0.0
-,"('#menipe', ""Je crois qu'il fera mieux ; nous ne devons attendre  De sa charge qu'un bon et prompt événement. "")",0.0
-,"('#camille', ""Cependant il augmente et nourrit mon tourment ;  Je ne sais quel soupçon à tous coups me fait craindre  Qu'au bout de nos desseins nous ne puissions atteindre,  Que le temps à la fin trahissant nos secrets  Moi-même qui les tends je me jette en mes rets ;  Le pensant divertir, mon esprit ne s'attache  Qu'à ce qui peut me nuire, et dont l'objet me fâche ;  Jour et nuit je me trouble, et je ne sais de quoi ;  Ô Ciel ! Chasse la peur et le mal loin de moi.  Elle et Ménipe rentrent dans le logis."")",0.0
-,"('#l-exempt', ""C'est ici ; la voilà, qu'à propos je découvre,  Qui fait entrer son fou.  Il frappe à la porte."")",0.0
-,"('#camille', 'Qui frappe ? ')",0.0
-,"('#l-exempt', ""Que l'on m'ouvre :  Répondez du logis, vous, et l'environnez,  Vous autres, là dedans avecque moi venez. "")",0.0
-,"('#menipe', 'Nous sommes découverts, on nous donne des Gardes. ')",0.0
-,"('#camille', 'Ainsi donc en fureur, ô Ciel ! Tu me regardes ? ')",0.0
-,"('#l-exempt', 'Ouvrez. ')",0.0
-,"('#camille', 'À qui ? ')",0.0
-,"('#l-exempt', ""C'est trop ; au Prince, et à son Exempt ;  Son pouvoir en mes mains le rend comme présent.  Ici l'Exempt dispose ses Gardes à l'entour du logis."")",0.0
-,"('#camille', 'Mourons plutôt, Ménipe. ')",0.0
-,"('#menipe', 'Il faut ouvrir , Madame. ')",0.0
-,"('#camille', 'Ouvre premier ce coeur, fais passage à mon âme ;  Aussi bien de douleur je me sens défaillir. ')",0.0
-,"('#menipe', ""Madame, voulez-vous plus qu'eux vous assaillir ?  Je veux, s'il en vient mal, sur ma tête le prendre ;  Vivez, je vous conjure, au respect d'Aristandre. "")",0.0
-,"('#camille', 'Au contraire, pour lui je dois, je veux mourir.')",0.0
-,"('#menipe', ""Oui, de peur d'endurer, et de le secourir. "")",0.0
-,"('#l-exempt', ""Ouvrez, et promptement, j'enfoncerai la porte. "")",0.0
-,"('#menipe', 'Le voulez-vous laisser au péril de la sorte ? ')",0.0
-,"('#camille', 'Que penses-tu gagner, me faisant vivre ici ?  Quelques moments de plus. ')",0.0
-,"('#menipe', 'Perdez-en le souci ;  Ma tête du succès vous servira de gage,  Laissez-moi seulement jouer mon personnage. ')",0.0
-,"('#camille', 'Que ne pourrait sur moi ton vouloir emporter ? ')",0.0
-,"('#menipe', 'Criez donc.  Il se jette du haut de la muraille dans la rue.')",0.0
-,"('#camille', ""Il m'échappe, on ne peut l'arrêter,  Ce fou suit sa fureur, il se jette à la rue ;  À l'aide, mes amis, le malheureux se tue,  Qu'on lui tire ce fer : ah Dieu ! Que fera-t-il ?  Il prend une pertuisane de l'un de ces Gardes."")",0.0
-,"('#menipe', ""Pour un sceptre en enfer passera cet outil :  Voulez-vous retirer de l'Averne un Thésée ?  Je servirai d'Alcide.  Ah ! La voilà brisée.  Que de fantômes noirs, et que d'Esprits volants !  Que de feux engouffrés, fumeux, étincelants !  Courage ! Le voici ; j'entends venir Cerbère.  Il en donne dans la porte qu'il met par terre. Camille descendant, il la prend pour Cerbère."")",0.0
-,"('#l-exempt', ""Arrêtez-là, Madame ; il se met en colère ;  Ce Fou se méprendrait, il croit être en Enfer :  Orfus, qu'on lui saisisse et les mains et ce fer.  Tandis que les Gardes lui tirent la pertuisane, le Capitaine monte vers Camille, qui l'attend le pistolet et l'épée à la main sur le haut se l'escalier. "")",0.0
-,"('#camille', 'Encore à quelle fin tend cette violence ? ')",0.0
-,"('#l-exempt', 'Pour empêcher la vôtre. ')",0.0
-,"('#camille', ""Et quelle ? Ô l'insolence !  Parlez bien. "")",0.0
-,"('#menipe', ""Révoltés, suis-je pas votre Roi ? Quoi ? M'ôter cet honneur ? Que ferez-vous sans moi ?  Allez faire punir votre ardeur criminelle ;  Je vais vous laisser tous en la nuit éternelle.  Il s'enfuit."")",0.0
-,"('#garde-i', 'Assez dedans sa tête il porte de faux jours… ')",0.0
-,"('#garde-ii', ""Propos pour éclairer l'Enfer. "")",0.0
-,"('#garde-iii', ""Il fuit toujours :  Vraiment ce Roi nouveau, d'un plaisant équipage,  Ne va pas mal à pied sans serviteur, ni page. "")",0.0
-,"('#camille', 'Je ne vous laisserai faire un pas seulement  Sans savoir le sujet de tout ce mouvement. ')",0.0
-,"('#l-exempt', 'Madame, voulez-vous, vous perdre dans la force ? ')",0.0
-,"('#camille', ""Vos efforts à mon feu ne sont que de l'amorce ;  Je n'aurai point de peur pour une fois autant ;  Ma liberté ne peut mourir qu'en disputant,  Oui, libre je mourrai comme je la suis née,  Je puis seule, je veux faire ma destinée ;  Je ne reconnais point d'autre que l'Empereur,  Vous faites m'offensant un crime d'une erreur ;  Je suis venue ici dessous sa sauvegarde,  Je ne réponds qu'à lui ; qu'aucun ne se hasarde,  On ne me touche point avec impunité,  Le plus traître en paiera pour tous la vanité ;  Tyran, tu répondras un jour de cet outrage. "")",0.0
-,"('#l-exempt', ""Vous employez, Madame, un peu mal ce courage ;  Le Prince n'a pour vous que de l'affection. "")",0.0
