barante-arlequin-misanthrope,biancollelli-arlequin-gentilhomme,Score
-,"('#arlequin', ""Fi donc dans mon casaquin ne vous ira pas bien  Il faut pour le porter toute une autre encolure  Vous n'avez d'Arlequin ni gestes ni postures. "")",0.0
-,"('#leandre', 'Dépêchons. ')",0.0
-,"('#arlequin', ""J'y consens pour vous faire plaisir,  Quoique je perde au change, il faut vous obéir.  Ils se déshabillent tous deux, Arlequin met l'habit de Léandre, et Léandre celui d'Arlequin."")",0.0
-,"('#isabelle', 'Pourquoi vous déguiser, apprenez-moi Léandre. ')",0.0
-,"('#leandre', 'Cette ruse, Madame, est facile à comprendre.  Va derrière le lit, je veux rester ici.  À Arlequin.')",0.0
-,"('#arlequin', 'Ce gentilhomme est fou, moi je le suis aussi. ')",0.0
-,"('#leandre', ""Ici dans un instant le docteur va se rendre  Me voyant cet habit il pourra se méprendre  Ainsi j'éviterai quelque éclaircissement,  Mais il vient, je saurai le tromper aisément. "")",0.0
-,"('#le-docteur', ""Secondez, mes amis la fureur qui m'inspire,  Arrêtez ce voleur... Hé bien que vas-tu dire ?  Parle, dans ma maison quel dessein t'a conduit ?  Réponds, pendard, pourquoi te cacher sous le lit ?  Les valets saisissent Léandre."")",0.0
-,"('#leandre', ""Je ne suis pas, Monsieur, ce que vous pouvez croire,  Je vais vous raconter en deux mots mon histoire.  Je suis un crocheteur, victime de la faim,  Qu'ici son appétit n'a pas conduit en vain,  Un plat de macarons volés par prévoyance,  A soulagé les maux causés par l'abstinence,  Ici pour les manger je me suis introduit,  Et je me suis caché tout tremblant sous le lit. "")",0.0
-,"('#isabelle', ""Mon père renvoyez ce pauvre misérable,  Ne le punissez point puisqu'il n'est pas coupable. "")",0.0
-,"('#le-docteur', ""Je plains ce malheureux, son sort me fait pitié  Il s'est auprès de nous assez justifié.  Va-t'en je te pardonne, et tu n'as rien à craindre,  Tu dis la vérité.  À Léandre."")",0.0
-,"('#leandre', ""J'ignore l'art de feindre. "")",0.0
-,"('#le-docteur', 'Outre les macarons que tu viens de voler  Je veux bien de dix sols encore te régaler. ')",0.0
-,"('#leandre', ""L'honneur de vous servir est le bien où j'aspire. "")",0.0
-,"('#le-docteur', 'Adieu mon pauvre enfant. ')",0.0
-,"('#leandre', ""Monsieur je me retire. Léandre s'en va et les valets rentrent."")",0.0
-,"('#isabelle', 'Au gré de mes souhaits la fourbe a réussi. ')",0.0
-,"('#arlequin', 'Oui mais pour mon malheur je suis encore ici. ')",0.0
-,"('#le-docteur', ""Qu'entends-je ? Que dit-on ? "")",0.0
-,"('#isabelle', ""Rien mon père... Ah le traître !  S'il dit encore un mot il fera tout connaître.  Arlequin éternue fort."")",0.0
-,"('#le-docteur', 'Je ne me trompe pas et quelque autre est ici. ')",0.0
-,"('#isabelle', 'Que je suis malheureuse ! ')",0.0
-,"('#le-docteur', 'Examinons ceci.  Il cherche, va derrière le lit, et trouve Arlequin habillé proprement.')",0.0
-,"('#isabelle', 'Tout va se découvrir la chose est certaine. ')",0.0
-,"('#le-docteur', ""Dans ma maison, Monsieur, quel sujet vous amène ?  Holà, valets à moi, saisissez ce voleur.  Les valets viennent, se saisissent d'Arlequin qui se met à genoux devant le Docteur."")",0.0
-,"('#arlequin', ""Ah, Monsieur, je ne suis qu'un pauvre crocheteur. "")",0.0
-,"('#le-docteur', 'Chansons, cet habit-là me fait croire autre chose.  Que veut dire ceci ?  À Isabelle.')",0.0
-,"('#isabelle', ""Je n'en suis point la cause  Mon père, et je ne sais... "")",0.0
-,"('#le-docteur', 'Je veux être éclairci. ')",0.0
-,"('#arlequin', ""Par charité souffrez que je sorte d'ici,  Un fâcheux cours de ventre, en certain lieu m'appelle,  Et m'ordonne, Monsieur, de pousser une selle. "")",0.0
-,"('#le-docteur', 'Vous ne sortirez pas. ')",0.0
-,"('#arlequin', ""Pourquoi m'en empêcher ? "")",0.0
-,"('#le-docteur', ""J'en sais bien la raison. "")",0.0
-,"('#arlequin', 'Je vais donc tout lâcher. ')",0.0
-,"('#isabelle', ""Que dis-tu, maraud, pour te tirer d'affaire ? "")",0.0
-,"('#arlequin', ""Cela m'est échappé, je n'y saurais que faire. "")",0.0
-,"('#le-docteur', 'Fouillez-le promptement. ')",0.0
-,"('#arlequin', 'Vous ne trouverez rien,  Je suis un crocheteur sans honneur et sans bien.  Les valets le fouillent, et trouve une lettre. ')",0.0
-,"('#le-docteur', 'Donnez-moi cette lettre. ')",0.0
-,"('#arlequin', 'Hélas quel soin vous presse ?  Vieillard trop curieux. ')",0.0
-,"('#le-docteur', ""Je prétends voir l'adresse.  À Géronte... voyons ce que peut contenir... Il lit l'adresse."")",0.0
-,"('#arlequin', 'Ma foi je ne puis plus, Monsieur, me retenir. ')",0.0
-,"('#le-docteur', ""Le porteur de la présente, est mon fils Léandre, qui se rend à Lyon pour avoir l'honneur de donner la main à la charmante Léonore ; j'espère que vous en serez satisfait, et que vous ne différerez point de conclure un mariage que je souhaite avec tant d'empressement.  Je suis, en attendant de vos nouvelles,  Votre très affectionné serviteur et ami, DAMON. "")",0.0
-,"('#arlequin', ""Ne me refusez pas le secours que j'implore. "")",0.0
-,"('#le-docteur', 'Vous venez pour donner la main à Léonore,  Et je vous trouve ici caché derrière un lit. ')",0.0
-,"('#arlequin', ""J'avais sur mon honneur un terrible appétit,  Ces macarons exquis m'ont bien bourré la panse. "")",0.0
-,"('#le-docteur', 'Cette affaire est pour moi de grande conséquence,  Vous deviez un peu mieux connaître le Docteur  Je suis homme de bien. ')",0.0
-,"('#arlequin', 'Moi je suis crocheteur. ')",0.0
-,"('#le-docteur', ""Il faut pour réparer l'honneur de ma famille,  Que sans plus différer vous épousiez ma fille,  Je veux que devant moi vous lui donniez la main.  Allons disposez-vous...  À Isabelle."")",0.0
-,"('#isabelle', 'Ah ! Quel ordre inhumain  Que me prescrivez-vous ? Malgré votre colère  Je ne puis sur ce point vous obéir mon père. ')",0.0
-,"('#le-docteur', 'Vous osez résister après un tel affront. ')",0.0
-,"('#arlequin', ""Pourquoi l'agacez-vous ? Vous savez qu'il est prompt,  Mettez là votre main, Madame la coquine. "")",0.0
-,"('#isabelle', 'Laisse-moi. ')",0.0
-,"('#le-docteur', ""Comment donc vous faites la mutine  Obéissez, vous dis-je, et sans plus m'irriter... "")",0.0
-,"('#isabelle', ""Enfin vous m'y forcer. "")",0.0
-,"('#arlequin', 'Vous vous ferez frotter,  Et je vous donnerai ma foi sur les oreilles,  Ma charmante avec moi vous serez à merveilles  Je vous ferai porter les crochets quelquefois.  Beau-père, pouviez-vous faire un plus joli choix ?  Au Docteur.')",0.0
-,"('#le-docteur', ""Vous êtes à présent le mari d'Isabelle,  Adieu pour un moment je vous laisse avec elle. "")",0.0
-,"('#arlequin', ""C'est agir prudemment. "")",0.0
-,"('#isabelle', ""Ô mortelles douleurs !  Devais-tu m'exposer à de nouveaux malheurs  C'est toi qui dans ce jour cause mon infortune.  À Arlequin."")",0.0
-,"('#arlequin', ""Ma mie en vérité ce discours m'importune.  Si vous continuez vous vous ferez rosser. "")",0.0
-,"('#isabelle', 'Infâme... ')",0.0
-,"('#arlequin', ""Vous allez encore recommencer,  J'ai sur vous maintenant un pouvoir despotique  Vous pourriez à mes bras donner de la pratique,  Ainsi, ma chère femme, un peu plus de douceur  Là là, modérez-vous ma mignonne, mon coeur,  En voyant vos appas, l'eau me vient à la bouche,  Laissez-vous caresser, pourquoi cet air farouche ?  Ma belle crocheteuse allons-nous en coucher. "")",0.0
-,"('#isabelle', ""Quoi malheureux encore, ose-tu m'approcher ? "")",0.0
-,"('#arlequin', 'Un soufflet, finissons ce jeu de Comédie.  Adieu je me retire et je vous répudie. ')",0.0
-,"('#isabelle', ""Rien ne peut arrêter le torrent de mes pleurs  Venez, mon cher Léandre, apprendre mes malheurs,  Ce crocheteur a fait découvrir le mystère,  Il s'est sous votre habit, fait connaître à mon père,  Ayant trouvé sur lui la lettre de Damon,  Il a cru justement lui donner votre nom,  Le preant pour Léandre, Hélas ! Il m'a contrainte... "")",0.0
-,"('#leandre', "". . . . . . N'ayez aucune crainte,  C'est Léandre qui doit être votre époux,  Rien ne peut à mon coeur ravir un bien si doux  Et puisque entre mes bras votre père vous livre,  Il faut sans balancer vous résoudre à me suivre  La fuite est nécessaire en cette extrémité. "")",0.0
-,"('#isabelle', 'Je dois me conformer à votre volonté,  Répondre à vos désirs est ma plus chère envie,  Vous pouvez disposer de mon sort et de ma vie. ')",0.0
-,"('#scaramouche', 'Enfin vous prétendez Monsieur le spadassin,  Persévérer toujours dans ce noble dessein,  Où Diable voulez-vous mener cette femelle ?  Pour en être charmé la trouvez-vous si belle ?  Pour moi je la verrais du haut jusques au bas,  Que je ne serais point tenté de ses appas. ')",0.0
-,"('#leandre', 'Monsieur le Précepteur finissez, je vous prie,  De pareils quolibets passent la raillerie. ')",0.0
-,"('#isabelle', ""Scaramouche n'est pas un garçon fort poli. "")",0.0
-,"('#scaramouche', ""C'est que je ne vois rien en vous de trop joli. "")",0.0
-,"('#isabelle', 'Monsieur, votre valet est prompt à la riposte. ')",0.0
-,"('#leandre', ""Il faut aller chercher une chaise de poste,  Car je veux l'enlever. "")",0.0
-,"('#scaramouche', 'Sans rien dire au Docteur.  Il pleure.')",0.0
-,"('#leandre', ""Scaramouche qu'as-tu ? "")",0.0
-,"('#scaramouche', 'Je pleure son honneur  Qui ne reviendra pas sitôt de ce voyage,  Pacatroufe en chemin il va faire naufrage. ')",0.0
-,"('#leandre', 'Pauvre fol ! ')",0.0
-,"('#scaramouche', 'Je vois bien que je perds mon latin,  Et vous ne voulez pas renoncer au butin,  Allons je vous suivrai par-delà la Turquie,  Partons. ')",0.0
-,"('#leandre', ""Va-t'en frapper à cette hôtellerie,  Madame y restera jusqu'à notre retour. "")",0.0
-,"('#isabelle', ""Cher Léandre jugez de mon parfait amour  Puisque sans consulter une austère sagesse  Je cède aveuglément à l'ardeur qui me presse. "")",0.0
-,"('#leandre', ""Rassurez-vous, Madame, et croyez qu'avec moi  Vous ne risquez rien. "")",0.0
-,"('#scaramouche', ""J'en jurerais ma foi  Mon maître est pour le moins sage comme une fille. "")",0.0
-,"('#leandre', 'Frappe donc. ')",0.0
-,"('#scaramouche', 'Je commence à la trouver gentille,  Oh di casa ? ')",0.0
-,"('#pierrot', ""Claudine embrochez ce chapon,  Écumez la salade et plumez cet oignon,  Allez-vous-en compter avec ce Capitaine,  Scaramouche, bon jour, qu'est-ce qui vous amène.  En sortant et voyant Scaramouche."")",0.0
-,"('#scaramouche', ""Cette fille est charmante et vaut un million,  Je veux dans ton logis la mettre en pension.  C'est moi qui l'entretiens, soit dit en confidence.  Toujours pour mes plaisirs je fis de la dépense. "")",0.0
-,"('#pierrot', ""Elle le porte beau, c'est tout or et azur.  Ma foi si de mon fait je pouvais être sûr,  Je m'amuserais bien à lui conter fleurette,  Car tel que tu me vois j'aime un peu la grisette. "")",0.0
-,"('#leandre', 'Mon ami recevez cette Dame chez vous. ')",0.0
-,"('#pierrot', ""Scaramouche, morgué tu te gausses de nous,  Tu n'entretiens donc pas cette beauté friande,  Puisque c'est ce Monsieur qui me la recommande,  Serais-tu par hasard de profit avec lui. "")",0.0
-,"('#scaramouche', ""Oui nous nous relevons c'est son jour aujourd'hui,  Demain j'aurai le mien chacun a sa journée,  Nous nous accommodons. "")",0.0
-,"('#pierrot', ""L'affaire est bien menée. "")",0.0
-,"('#leandre', 'Entrez belle personne et comptez sur mon coeur. ')",0.0
-,"('#isabelle', 'Puissent les justes Dieux couronner votre ardeur  Je vous attends Léandre avec impatience. ')",0.0
-,"('#leandre', 'Scaramouche suis-moi. ')",0.0
-,"('#scaramouche', ""Partons en diligence.  Isabelle entre avec Pierrot dans l'Hôtellerie."")",0.0
-,"('#le-docteur', ""Géronte cette fois ne sera pas content,  Mais lui-même à ma place en aurait fait autant,  Seul avec Isabelle ayant surpris Léandre,  Je crois que c'est ainsi que je devais m'y prendre,  Jusques au fond du coeur ce trait m'avait percé,  Il fallait satisfaire à l'honneur offensé  Ce parti pour ma fille est d'un grand avantage,  Et je me sais bon gré qu'il lui tombe en partage,  D'Octave je saurai bientôt me dégager  Et Géronte sur lui peut se dédommager,  Je vais lui raconter toute cette aventure,  Et de mon procédé je crains peu qu'il murmure.  Il frappe chez Géronte."")",0.0
-,"('#geronte', ""Ah c'est vous chez moi, quel plaisir de vous voir,  Souffrez que je m'acquitte ici de mon devoir,  En vous remerciant de la tapisserie... "")",0.0
-,"('#le-docteur', 'Fi donc ne parlez point de cela, je vous prie,  Je viens vous révéler des secrets importants,  Vous serez étonné... ')",0.0
-,"('#geronte', 'Parlez je vous entends. ')",0.0
-,"('#le-docteur', ""De retour au logis j'ai trouvé votre gendre,  Caché derrière un lit. "")",0.0
-,"('#geronte', 'Vous parlez de Léandre ? ')",0.0
-,"('#le-docteur', ""Justement à ma fille il faisait les yeux doux,  Et voulait profiter je crois du rendez-vous,  Léandre lui parlait, jugez de ma surprise,  Je me suis récrié contre son entreprise,  Mais enfin il fallait effacer ce forfait,  En cette occasion, cher ami, qu'ai-je fait ?  J'ai contraint le galant à devenir mon gendre,  D'épouser Isabelle, il n'a pu se défendre  Si vous eussiez été de la sorte insulté  Je crois qu'en pareil cas vous m'eussiez imité. "")",0.0
-,"('#geronte', ""À quoi bon plaisanter, Docteur, c'est assez rire,  Léandre est-il ici ? "")",0.0
-,"('#le-docteur', ""Tenez vous pouvez lire,  Vous connaîtrez par là si j'ai tort ou raison,  C'est la lettre d'avis que vous écrit Damon. "")",0.0
-,"('#geronte', ""Je vous plains, mais enfin ce n'est pas là mon compte,  Léandre m'a promis... "")",0.0
-,"('#le-docteur', ""Point de courroux Géronte,  Il m'a déshonoré. "")",0.0
-,"('#geronte', 'Que veut dire ceci,  Mais ne puis-je le voir ? ')",0.0
-,"('#le-docteur', 'Fort bien car le voici. ')",0.0
-,"('#geronte', ""Vous m'avez fait, Monsieur, une sensible offense,  Vous me tiendrez parole, ou j'en aurai vengeance. "")",0.0
-,"('#arlequin', 'Que dit donc ce vieux fol ? Je ne le connais pas. ')",0.0
-,"('#le-docteur', ""C'est Géronte. "")",0.0
-,"('#arlequin', ""Ma foi j'en fais fort peu de cas. "")",0.0
-,"('#geronte', 'Vous devez épouser ma fille Léonore. ')",0.0
-,"('#arlequin', ""Il lui faudrait donner quelques grains d'ellébore,  Il en a grand besoin. "")",0.0
-,"('#geronte', ""Vous vous loquez de moi  Mais on n'abuse pas en vain ma bonne foi,  Votre père Damon... "")",0.0
-,"('#arlequin', ""Ah ! Le plaisant jocrisse,  Je n'ai jamais connu que ma mère nourrice,  Je suis du côté gauche, autrement dit bâtard,  Dans ce monde, dit-on, j'arrivai par hasard. "")",0.0
-,"('#geronte', ""Est-ce ainsi que s'explique un homme de naissance,  Un Gentilhomme... "")",0.0
-,"('#arlequin', ""Moi, vous êtes en démence  Depuis quand, s'il vous plaît, Messieurs les crocheteurs,  Ont-ils été placés parmi les grands Seigneurs. "")",0.0
-,"('#le-docteur', 'Mon gendre entrez chez nous. ')",0.0
-,"('#geronte', ""Il n'est pas nécessaire,  Venez dans ma maison. "")",0.0
-,"('#arlequin', ""Y fait-on bonne chère,  J'irai... non je ne puis et j'en sais les raisons,  On fait chez le docteur d'excellents macarons,  Allons-y promptement. "")",0.0
-,"('#le-docteur', 'Entrez, Monsieur Léandre. ')",0.0
-,"('#geronte', ""Corbleu vous n'irez pas. "")",0.0
-,"('#arlequin', ""Je ne puis m'en défendre  C'est lui qui le premier m'a voulu régaler,  Oh parbleu je suis las de me voir tirailler,  Laissez-moi donc vous dis-je. "")",0.0
-,"('#geronte', ""Hé bien je vais sur l'heure  Vous faire préparer une bonne demeure.  Il sort."")",0.0
-,"('#le-docteur', 'Il enrage. ')",0.0
-,"('#arlequin', ""Cet homme a le cerveau gâté  Je veux aller chez vous j'y suis fort bien traité,  Préparez-moi, beau-père, une soupe au fromage,  Car selon mon avis, c'est le meilleur potage. "")",0.0
-,"('#le-docteur', ""On va vous en faire une et chez moi mes valets  Vous serviront toujours au gré de vos souhaits.  Géronte vient avec des Archers,  leur montre Arlequin, les Archers veulent s'en saisir,  Arlequin se défend contre eux avec son coutelas ;  mais étant obligé à la fin de céder à la force,  il se laisse conduire en prison,  le Docteur se retire tout affligé. "")",0.0
