montchretien-hector,giraudoux-la-guerre-de-troie-n-aura-pas-lieu,Score
-,"('#demokos', 'Ainsi le rubis personnifie le sang.')",0.0
-,"('#hector', ""Pas pour ceux qui ont vu du sang.  Je sors d'en prendre."")",0.0
-,"('#demokos', ""Un symbole, quoi !  Tout guerrier que tu es, tu as bien entendu parler des symboles !  Tu as bien rencontré des femmes qui, d'aussi loin que tu les apercevais, te semblaient personnifier l'intelligence, l'harmonie, la douceur ?"")",0.0
-,"('#hector', ""J'en ai vu."")",0.0
-,"('#demokos', 'Que faisais-tu alors ?')",0.0
-,"('#hector', ""Je m'approchais et c'était fini...  Que personnifie celle-là ?"")",0.0
-,"('#demokos', 'On te le répète, la beauté.')",0.0
-,"('#hecube', ""Allez, rendez-la vite aux Grecs, si vous voulez qu'elle vous la personnifie pour longtemps.  C'est une blonde."")",0.0
-,"('#demokos', 'Impossible de parler avec ces femmes !')",0.0
-,"('#hecube', ""Alors ne parlez pas des femmes !  Vous n'êtes guère galants, en tout cas, ni patriotes.  Chaque peuple remise son symbole dans sa femme, qu'elle soit camuse ou lippue.  Il n'y a que vous pour aller le loger ailleurs."")",0.0
-,"('#hector', 'Père, mes camarades et moi rentrons harassés.  Nous avons pacifié notre continent pour toujours.  Nous entendons désormais vivre heureux, nous entendons que nos femmes puissent nous aimer sans angoisse et avoir leurs enfants.')",0.0
-,"('#demokos', ""Sages principes, mais jamais la guerre n'a empêché d'accoucher.\n"")",0.0
-,"('#hector', ""Dis-moi pourquoi nous trouvons la ville transformée, du seul fait d'Hélène !  Dis-moi ce qu'elle nous a apporté, qui vaille une brouille avec les Grecs !"")",0.0
-,"('#le-geometre', 'Tout le monde te le dira !  Moi je peux te le dire !')",0.0
-,"('#hecube', 'Voilà le Géomètre !')",0.0
-,"('#le-geometre', ""Oui, voilà le Géomètre !  Et ne crois pas que les Géomètres n'aient pas à s'occuper des femmes !  Ils sont les arpenteurs aussi de votre apparence.  Je ne te dirai pas ce qu'ils souffrent, les Géomètres, d'une épaisseur de peau en trop à vos cuisses ou d'un bourrelet à votre cou...  Eh bien, les Géomètres jusqu'à ce jour n'étaient pas satisfaits de cette contrée qui entoure Troie.  La ligne d'attache de la plaine aux collines leur semblait molle, la ligne des collines aux montagnes du fil de fer.  Or, depuis qu'Hélène est ici, le paysage a pris son sens et sa fermeté.  Et, chose particulièrement sensible aux vrais Géomètres, il n'y a plus à l'espace et au volume qu'une commune mesure qui est Hélène.  C'est la mort de tous ces instruments inventés par les hommes pour rapetisser l'univers.  Il n'y a plus de mètres, de grammes, de lieues.  Il n'y a plus que le pas d'Hélène, la portée du regard ou de la voix d'Hélène, et l'air de son passage est la mesure des vents.  Elle est notre baromètre, notre anémomètre !  Voilà ce qu'ils te disent, les Géomètres."")",0.0
-,"('#hecube', ""Il pleure, l'idiot."")",0.0
-,"('#priam', ""Mon cher fils, regarde seulement cette foule, et tu comprendras ce qu'est Hélène.  Elle est une espèce d'absolution.  Elle prouve à tous ces vieillards que tu vois là au guet et qui ont mis des cheveux blancs au fronton de la ville, à celui-là qui a volé, à celui-là qui trafiquait des femmes, à celui-là qui manqua sa vie, qu'ils avaient au fond d'eux-mêmes une revendication secrète, qui était la beauté.  Si la beauté avait été près d'eux, aussi près qu'Hélène l'est aujourd'hui, ils n'auraient pas dévalisé leurs amis, ni vendu leurs filles, ni bu leur héritage.  Hélène est leur pardon, et leur revanche, et leur avenir."")",0.0
-,"('#hector', ""L'avenir des vieillards me laisse indifférent."")",0.0
-,"('#demokos', ""Hector, je suis poète et juge en poète.  Suppose que notre vocabulaire ne soit pas quelquefois touché par la beauté !  Suppose que le mot délice n'existe pas !"")",0.0
-,"('#hector', ""Nous nous en passerions.  Je m'en passe déjà.  Je ne prononce le mot délice qu'absolument forcé."")",0.0
-,"('#demokos', 'Oui, et tu te passerais du mot volupté, sans doute ?')",0.0
-,"('#hector', ""Si c'était au prix de la guerre qu'il fallût acheter le mot volupté, je m'en passerais."")",0.0
-,"('#demokos', ""C'est au prix de la guerre que tu as trouvé le plus beau, le mot courage."")",0.0
-,"('#hector', ""C'était bien payé."")",0.0
-,"('#hecube', 'Le mot lâcheté a dû être trouvé par la même occasion.')",0.0
-,"('#priam', 'Mon fils, pourquoi te forces-tu à ne pas nous comprendre ?')",0.0
-,"('#hector', ""Je vous comprends fort bien.  À l'aide d'un quiproquo, en prétendant nous faire battre pour la beauté, vous voulez nous faire battre pour une femme."")",0.0
-,"('#priam', 'Et tu ne ferais la guerre pour aucune femme ?')",0.0
-,"('#hector', 'Certainement non !')",0.0
-,"('#hecube', 'Et il aurait rudement raison.')",0.0
-,"('#cassandre', ""S'il n'y en avait qu'une peut-être.  Mais ce chiffre est largement dépassé."")",0.0
-,"('#demokos', 'Tu ne ferais pas la guerre pour reprendre Andromaque ?')",0.0
-,"('#hector', 'Andromaque et moi avons déjà convenu de moyens secrets pour échapper à toute prison et nous rejoindre.')",0.0
-,"('#demokos', 'Pour vous rejoindre, si tout espoir est perdu ?')",0.0
-,"('#andromaque', 'Pour cela aussi.')",0.0
-,"('#hecube', ""Tu as bien fait de les démasquer, Hector.  Ils veulent faire la guerre pour une femme, c'est la façon d'aimer des impuissants."")",0.0
-,"('#demokos', ""C'est vous donner beaucoup de prix ?"")",0.0
-,"('#hecube', 'Ah oui !  Par exemple !')",0.0
-,"('#demokos', ""Permets-moi de ne pas être de ton avis.  Le sexe à qui je dois ma mère, je le respecterai jusqu'en ses représentantes les moins dignes."")",0.0
-,"('#hecube', ""Nous le savons.  Tu l'y as déjà respecté... Les servantes accourues au bruit de la dispute éclatent de rire."")",0.0
-,"('#priam', ""Hécube !  Mes filles !  Que signifie cette révolte de gynécée ?  Le conseil se demande s'il ne mettra pas la ville en jeu pour l'une d'entre vous ; et vous en êtes humiliées ?"")",0.0
-,"('#andromaque', ""Il n'est qu'une humiliation pour la femme, l'injustice."")",0.0
-,"('#demokos', ""C'est vraiment pénible de constater que les femmes sont les dernières à savoir ce qu'est la femme."")",0.0
-,"('#la-jeune-servante', 'Oh !  Là !  Là !')",0.0
-,"('#hecube', ""Elles le savent parfaitement.  Je vais vous le dire, moi, ce qu'est la femme."")",0.0
-,"('#demokos', ""Ne les laisse pas parler, Priam.  On ne sait jamais ce qu'elles peuvent dire."")",0.0
-,"('#hecube', 'Elles peuvent dire la vérité.')",0.0
-,"('#priam', ""Je n'ai qu'à penser à l'une de vous, mes chéries, pour savoir ce qu'est la femme."")",0.0
-,"('#demokos', ""Primo.  Elle est le principe de notre énergie.  Tu le sais bien, Hector.  Les guerriers qui n'ont pas un portrait de femme dans leur sac ne valent rien."")",0.0
-,"('#cassandre', 'De votre orgueil, oui.')",0.0
-,"('#hecube', 'De vos vices.')",0.0
-,"('#andromaque', ""C'est un pauvre tas d'incertitude, un pauvre amas de crainte, qui déteste ce qui est lourd, qui adore ce qui est vulgaire et facile."")",0.0
-,"('#hector', 'Chère Andromaque !')",0.0
-,"('#hecube', ""C'est très simple.  Voilà cinquante ans que je suis femme et je n'ai jamais pu encore savoir au juste ce que j'étais."")",0.0
-,"('#demokos', ""Secundo.  Qu'elle le veuille ou non, elle est la seule prime du courage...  Demandez au moindre soldat.  Tuer un homme, c'est mériter une femme."")",0.0
-,"('#andromaque', ""Elle aime les lâches, les libertins.  Si Hector était lâche ou libertin, je l'aimerais autant.  Je l'aimerais peut-être davantage."")",0.0
-,"('#priam', 'Ne va pas trop loin, Andromaque.  Tu prouverais le contraire de ce que tu veux prouver.')",0.0
-,"('#la-petite-polyxene', 'Elle est gourmande.  Elle ment.')",0.0
-,"('#demokos', ""Et de ce que représentent dans la vie humaine la fidélité, la pureté, nous n'en parlons pas, hein ?"")",0.0
-,"('#la-servante', 'Oh !  Là !  Là !')",0.0
-,"('#demokos', 'Que racontes-tu, toi ?')",0.0
-,"('#la-servante', 'Je dis : Oh !  Là !  Là !  Je dis ce que je pense.')",0.0
-,"('#la-petite-polyxene', ""Elle casse ses jouets.  Elle leur plonge la tête dans l'eau bouillante."")",0.0
-,"('#hecube', ""À mesure que nous vieillissons, nous les femmes, nous voyons clairement ce qu'ont été les hommes, des hypocrites, des vantards, des boucs.  À mesure que les hommes vieillissent, ils nous parent de toutes les perfections.  Il n'est pas un souillon accolé dernière un mur qui ne se transforme dans vos souvenirs en créature d'amour."")",0.0
-,"('#priam', ""Tu m'as trompé, toi ?"")",0.0
-,"('#hecube', 'Avec toi-même seulement, mais cent fois.')",0.0
-,"('#demokos', 'Andromaque a trompé Hector ?')",0.0
-,"('#hecube', ""Laisse donc Andromaque tranquille.  Elle n'a rien à voir dans les histoires de femme."")",0.0
-,"('#andromaque', ""Si Hector n'était pas mon mari, je le tromperais avec lui-même.  S'il était un pêcheur pied bot, bancal, j'irais le poursuivre jusque dans sa cabane.  Je m'étendrais dans les écailles d'huîtres et les algues.  J'aurais de lui un fils adultère."")",0.0
-,"('#la-petite-polyxene', ""Elle s'amuse à ne pas dormir la nuit, tout en fermant les yeux."")",0.0
-,"('#hecube', ""Oui, tu peux en parler, toi !  C'est épouvantable !  Que je t'y reprenne !"")",0.0
-,"('#la-servante', ""Il n'y a pire que l'homme.  Mais celui-là !"")",0.0
-,"('#demokos', ""Et tant pis si la femme nous trompe !  Tant pis si elle-même méprise sa dignité et sa valeur.  Puisqu'elle n'est pas capable de maintenir en elle cette forme idéale qui la maintient rigide et écarte les rides de l'âme, c'est à nous de le faire..."")",0.0
-,"('#la-servante', 'Ah !  Le bel embauchoir !')",0.0
-,"('#paris', ""Il n'y a qu'une chose qu'elles oublient de dire : qu'elles ne sont pas jalouses."")",0.0
-,"('#priam', ""Chères filles, votre révolte même prouve que nous avons raison.  Est-il une plus grande générosité que celle qui vous pousse à vous battre en ce moment pour la paix, la paix qui donnera des maris veules, inoccupés, fuyants, quand la guerre vous fera d'eux des hommes !..."")",0.0
-,"('#demokos', 'Des héros.')",0.0
-,"('#hecube', ""Nous connaissons le vocabulaire.  L'homme en temps de guerre s'appelle le héros.  Il peut ne pas en être plus brave, et fuir à toutes jambes.  Mais c'est du moins un héros qui détale."")",0.0
-,"('#andromaque', ""Mon père, je vous en supplie.  Si vous avez cette amitié pour les femmes, écoutez ce que toutes les femmes du monde vous disent par ma voix.  Laissez-nous nos maris comme ils sont.  Pour qu'ils gardent leur agilité et leur courage, les dieux ont créé autour d'eux tant d'entraîneurs vivants ou non vivants !  Quand ce ne serait que l'orage !  Quand ce ne serait que les bêtes !  Aussi longtemps qu'il y aura des loups, des éléphants, des onces, l'homme aura mieux que l'homme comme émule et comme adversaire.  Tous ces grands oiseaux qui volent autour de nous, ces lièvres dont nous les femmes confondons le poil avec les bruyères, sont de plus sûrs garants de la vue perçante de nos maris que l'autre cible, que le coeur de l'ennemi emprisonné dans sa cuirasse.  Chaque fois que j'ai vu tuer un cerf ou un aigle, je l'ai remercié.  Je savais qu'il mourait pour Hector.  Pourquoi voulez-vous que je doive Hector à la mort d'autres hommes ?"")",0.0
-,"('#priam', ""Je ne le veux pas, ma petite chérie.  Mais savez-vous pourquoi vous êtes là, toutes si belles et si vaillantes ?  C'est parce que vos maris et vos pères et vos aïeux furent des guerriers.  S'ils avaient été paresseux aux armes, s'ils n'avaient pas su que cette occupation terne et stupide qu'est la vie se justifie soudain et s'illumine par le mépris que les hommes ont d'elle, c'est vous qui seriez lâches et réclameriez la guerre.  Il n'y a pas deux façons de se rendre immortel ici-bas, c'est d'oublier qu'on est mortel."")",0.0
-,"('#andromaque', ""Oh !  Justement, père, vous le savez bien !  Ce sont les braves qui meurent à la guerre.  Pour ne pas y être tué, il faut un grand hasard ou une grande habileté.  Il faut avoir courbé la tête ou s'être agenouillé au moins une fois devant le danger.  Les soldats qui défilent sous les arcs de triomphe sont ceux qui ont déserté la mort.  Comment un pays pourrait-il gagner dans son honneur et dans sa force en les perdant tous les deux ?"")",0.0
-,"('#priam', ""Ma fille, la première lâcheté est la première ride d'un peuple."")",0.0
-,"('#andromaque', 'Où est la pire lâcheté ?  Paraître lâche vis-à-vis des autres, et assurer la paix ?  Ou être lâche vis-à-vis de soi-même et provoquer la guerre ?')",0.0
-,"('#demokos', 'La lâcheté est de ne pas préférer à toute mort la mort pour son pays.')",0.0
-,"('#hecube', ""J'attendais la poésie à ce tournant.  Elle n'en manque pas une."")",0.0
-,"('#andromaque', ""On meurt toujours pour son pays !  Quand on a vécu en lui digne, actif, sage, c'est pour lui aussi qu'on meurt.  Les tués ne sont pas tranquilles sous la terre, Priam.  Ils ne se fondent pas en elle pour le repos et l'aménagement éternel.  Ils ne deviennent pas sa glèbe, sa chair.  Quand on retrouve dans le sol une ossature humaine, il y a toujours une épée près d'elle.  C'est un os de la terre, un os stérile.  C'est un guerrier."")",0.0
-,"('#hecube', 'Ou alors que les vieillards soient les seuls guerriers.  Tout pays est le pays de la jeunesse.  Il meurt quand la jeunesse meurt.')",0.0
-,"('#demokos', 'Vous nous ennuyez avec votre jeunesse.  Elle sera la vieillesse dans trente ans.')",0.0
-,"('#cassandre', 'Erreur.')",0.0
-,"('#hecube', ""Erreur !  Quand l'homme adulte touche à ses quarante ans, on lui substitue un vieillard.  Lui disparaît.  Il n'y a que des rapports d'apparence entre les deux.  Rien de l'un ne continue en l'autre."")",0.0
-,"('#demokos', 'Le souci de ma gloire a continué, Hécube.')",0.0
-,"('#hecube', ""C'est vrai.  Et les rhumatismes... Nouveaux éclats de rire des servantes."")",0.0
-,"('#hector', ""Et tu écoutes cela sans mot dire, Pâris !  Et il ne te vient pas à l'esprit de sacrifier une aventure pour nous sauver d'années de discorde et de massacre ?"")",0.0
-,"('#paris', 'Que veux-tu que je te dise !  Mon cas est international.')",0.0
-,"('#hector', 'Aimes-tu vraiment Hélène, Pâris ?')",0.0
-,"('#cassandre', ""Ils sont le symbole de l'amour.  Ils n'ont même plus à s'aimer."")",0.0
-,"('#paris', ""J'adore Hélène."")",0.0
-,"('#cassandre', 'La voilà, Hélène.')",0.0
-,"('#hector', ""Si je la convaincs de s'embarquer, tu acceptes ?"")",0.0
-,"('#paris', ""J'accepte, oui."")",0.0
-,"('#hector', 'Père, si Hélène consent à repartir pour la Grèce, vous la retiendrez de force ?')",0.0
-,"('#priam', ""Pourquoi mettre en question l'impossible ?"")",0.0
-,"('#hecube', ""Et pourquoi l'impossible ?  Si les femmes sont le quart de ce que vous prétendez, Hélène partira d'elle-même."")",0.0
-,"('#paris', ""Père, c'est moi qui vous en prie.  Vous les voyez et les entendez.  Cette tribu royale, dès qu'il est question d'Hélène, devient aussitôt un assemblage de belle-mère, de belles-soeurs, et de beau-père digne de la meilleure bourgeoisie.  Je ne connais pas d'emploi plus humiliant dans une famille nombreuse que le rôle du fils séducteur.  J'en ai assez de leurs insinuations.  J'accepte le défi d'Hector."")",0.0
-,"('#demokos', ""Hélène n'est pas à toi seul, Pâris.  Elle est à la ville.  Elle est au pays."")",0.0
-,"('#le-geometre', 'Elle est au paysage.')",0.0
-,"('#hecube', 'Tais-toi, géomètre.')",0.0
-,"('#cassandre', 'La voilà, Hélène...')",0.0
-,"('#hector', 'Père, je vous le demande.  Laissez-moi ce recours.  Écoutez...  On nous appelle pour la cérémonie.  Laissez-moi et je vous rejoins.')",0.0
-,"('#priam', 'Vraiment, tu acceptes, Pâris ?')",0.0
-,"('#paris', 'Je vous en conjure.')",0.0
-,"('#priam', 'Soit.  Venez mes enfants.  Allons préparer les portes de la guerre.')",0.0
-,"('#cassandre', ""Pauvres portes.  Il faut plus d'huile pour les fermer que pour les ouvrir. Demokos est resté. Priam et sa suite s'éloignent."")",0.0
-,"('#hector', ""Qu'attends-tu là ?"")",0.0
-,"('#demokos', 'Mes transes.')",0.0
-,"('#hector', 'Tu dis ?')",0.0
-,"('#demokos', ""Belle Hélène, Hélène de Sparte, À gorge douce, à noble chef. Les dieux nous gardent que tu partes, Vers ton Ménélas derechef ! Chaque fois qu'Hélène apparaît, l'inspiration me saisit.  Je délire, j'écume et j'improvise.  Ciel, la voilà ! Il déclame."")",0.0
-,"('#hector', 'Tu as fini de terminer tes vers avec ces coups de marteau qui nous enfoncent le crâne.')",0.0
-,"('#demokos', ""Viens sans peur au-devant d'Hector, La gloire et l'effroi du Scamandre ! Tu as raison et lui as tort... Car il est dur et tu es tendre... C'est une invention à moi.  J'obtiens des effets bien plus surprenants encore.  Écoute :"")",0.0
