corneillep-cid,corneillep-cid-37,Score
"('#l-infante', ""Ce qui fut juste alors ne l'est plus aujourd'hui. Rodrigue maintenant est notre unique appui, L'espérance et l'amour d'un peuple qui l'adore, Le soutien de Castille, et la terreur du More. Le roi même est d'accord de cette vérité, Que ton père en lui seul se voit ressuscité ; Et si tu veux enfin qu'en deux mots je m'explique, Tu poursuis en sa mort la ruine publique. Quoi ! Pour venger un père est-il jamais permis De livrer sa patrie aux mains des ennemis ? Contre nous ta poursuite est-elle légitime, Et pour être punis avons-nous part au crime ? Ce n'est pas qu'après tout tu doives épouser Celui qu'un père mort t'obligeait d'accuser : Je te voudrais moi-même en arracher l'envie ; Ôte-lui ton amour, mais laisse-nous sa vie."")","('#l-infante', ""Ce qui fut bon alors ne l'est plus aujourd'hui. Rodrigue maintenant est notre unique appui, L'espérance et l'amour d'un peuple qui l'adore, Le soutien de Castille et la terreur du More, Ses faits nous ont rendu ce qu'ils nous ont ôté, Et ton père en lui seul se voit ressuscité, Et si tu veux enfin qu'en deux mots je m'explique, Tu poursuis en sa mort la ruine publique, Quoi ? Pour venger un père est-il jamais permis De livrer sa patrie aux mains des ennemis ? Contre nous ta poursuite est-elle légitime ? Et pour être punis avons-nous part au crime ? Ce n'est pas qu'après tout tu doives épouser Celui qu'un père mort t'obligeait d'accuser, Je te voudrais moi-même en arracher l'envie ; Ôte-lui ton amour, mais laisse-nous sa vie."")",0.9633814096450806
"('#chimene', ""Ah ! Ce n'est pas à moi d'avoir tant de bonté ; Le devoir qui m'aigrit n'a rien de limité. Quoique pour ce vainqueur mon amour s'intéresse, Quoiqu'un peuple l'adore et qu'un roi le caresse, Qu'il soit environné des plus vaillants guerriers, J'irai sous mes cyprès accabler ses lauriers."")","('#chimene', ""Ah ! Madame, souffrez qu'avec liberté Je pousse jusqu'au bout ma générosité. Quoique pour mon coeur pour lui contre moi s'intéresse, Quoiqu'un peuple l'adore, et qu'un roi le caresse, Qu'il soit environné des plus vaillants guerriers, J'irai sous mes cyprès accabler ses lauriers."")",0.8723665475845337
"('#l-infante', ""C'est générosité quand pour venger un père Notre devoir attaque une tête si chère ; Mais c'en est une encor d'un plus illustre rang, Quand on donne au public les intérêts du sang. Non, crois-moi, c'est assez que d'éteindre ta flamme ; Il sera trop puni s'il n'est plus dans ton âme. Que le bien du pays t'impose cette loi : Aussi bien, que crois-tu que t'accorde le roi ?"")","('#l-infante', ""C'est générosité, quand pour venger un père Notre devoir attaque une tête si chère : Mais c'en est une encor d'un plus illustre rang, Quand on donne au public les intérêts du sang. Non, crois-moi, c'est assez que d'éteindre ta flamme, Il sera trop puni s'il n'est plus dans ton âme ; Que le bien du pays t'impose cette loi ; Aussi bien que crois-tu que t'accorde le Roi ?"")",0.9789972305297852
"('#chimene', 'Il peut me refuser, mais je ne puis me taire.')","('#chimene', 'Il peut me refuser, mais je ne puis me taire.')",0.9999998807907104
"('#l-infante', 'Pense bien, ma Chimène, à ce que tu veux faire. Adieu : tu pourras seule y penser à loisir.')","('#l-infante', 'Pense bien, ma Chimène, à ce que tu veux faire, Adieu, tu pourras seule y songer à loisir.')",0.9661576151847839
"('#chimene', ""Après mon père mort, je n'ai point à choisir."")","('#chimene', ""Après mon père mort je n'ai point à choisir."")",0.9943748712539673
"('#don-fernand', ""Généreux héritier d'une illustre famille, Qui fut toujours la gloire et l'appui de Castille, Race de tant d'aïeux en valeur signalés, Que l'essai de la tienne a sitôt égalés, Pour te récompenser ma force est trop petite ; Et j'ai moins de pouvoir que tu n'as de mérite. Le pays délivré d'un si rude ennemi, Mon sceptre dans ma main par la tienne affermi, Et les Mores défaits avant qu'en ces alarmes J'eusse pu donner ordre à repousser leurs armes, Ne sont point des exploits qui laissent à ton roi Le moyen ni l'espoir de s'acquitter vers toi. Mais deux rois tes captifs feront ta récompense. Ils t'ont nommé tous deux leur Cid en ma présence : Puisque Cid en leur langue est autant que seigneur, Je ne t'envierai pas ce beau titre d'honneur. Sois désormais le Cid : qu'à ce grand nom tout cède ; Qu'il comble d'épouvante et Grenade et Tolède, Et qu'il marque à tous ceux qui vivent sous mes lois Et ce que tu me vaux, et ce que je te dois."")","('#don-fernand', ""Généreux héritier d'une illustre famille, Qui fut toujours la gloire et l'appui de Castille, Race de tant d'aïeux en valeur signalés, Que l'essai de la tienne a sitôt égalés, Pour te récompenser ma force est trop petite, Et j'ai moins de pouvoir que tu n'as de mérite. Le pays délivré d'un si rude ennemi, Mon sceptre dans ma main par la tienne affermi, Et les Mores défaits avant qu'en ces alarmes J'eusse pu donner ordre à repousser leurs armes, Ne sont point des exploits qui laissent à ton Roi Le moyen ni l'espoir de s'acquitter vers toi. Mais deux Rois, tes captifs, feront ta récompense, Ils t'ont nommé tous deux leur Cid en ma présence, Puisque Cid en leur langue est autant que Seigneur, Je ne t'envierai pas ce beau titre d'honneur. Sois désormais le Cid, qu'à ce grand nom tout cède, Qu'il devienne l'effroi de Grenade et Tolède, Et qu'il marque à tous ceux qui vissent sous mes lois Et ce que tu me vaux, et ce que je te dois."")",0.9994538426399231
"('#don-rodrigue', ""Que votre majesté, Sire, épargne ma honte. D'un si faible service elle fait trop de conte, Et me force à rougir devant un si grand roi De mériter si peu l'honneur que j'en reçois. Je sais trop que je dois au bien de votre empire, Et le sang qui m'anime, et l'air que je respire ; Et quand je les perdrai pour un si digne objet, Je ferai seulement le devoir d'un sujet."")","('#don-rodrigue', ""Que votre majesté, Sire, épargne ma honte, D'un si faible service elle fait trop de conte, Et me force à rougir devant un si grand Roi De mériter si peu l'honneur que j'en reçois. Je sais trop que je dois au bien de votre Empire Et le sang qui m'anime et l'air que je respire, Et quand je les perdrai pour un si digne objet, Je ferai seulement le devoir d'un sujet."")",0.994175910949707
"('#don-fernand', ""Tous ceux que ce devoir à mon service engage Ne s'en acquittent pas avec même courage ; Et lorsque la valeur ne va point dans l'excès, Elle ne produit point de si rares succès. Souffre donc qu'on te loue, et de cette victoire Apprends-moi plus au long la véritable histoire."")","('#don-fernand', ""Tous ceux que ce devoir à mon service engage Ne s'en acquittent pas avec même courage, Et lorsque la valeur ne va point dans l'excès, Elle ne produit point de si rares succès. Souffre donc qu'on te loue, et de cette victoire Apprends-moi plus au long la véritable histoire."")",0.9981915950775146
"('#don-rodrigue', ""Sire, vous avez su qu'en ce danger pressant, Qui jeta dans la ville un effroi si puissant, Une troupe d'amis chez mon père assemblée Sollicita mon âme encor toute troublée... Mais, Sire, pardonnez à ma témérité, Si j'osai l'employer sans votre autorité : Le péril approchait ; leur brigade était prête ; Me montrant à la Cour, je hasardais ma tête ; Et s'il fallait la perdre, il m'était bien plus doux De sortir de la vie en combattant pour vous."")","('#don-rodrigue', ""Sire, vous avez su qu'en ce danger pressant Qui jeta dans la ville un effroi si puissant, Une troupe d'amis chez mon père assemblée Sollicita mon âme encor toute troublée. Mais, Sire, pardonnez à ma témérité, Si j'osai l'employer sans votre autorité ; Le péril approchait, leur brigade était prête, Et paraître à la Cour, eut hasardé ma tête, Qu'à défendre l'État j'aimais bien mieux donner, Qu'aux plaintes de Chimène ainsi l'abandonner."")",0.9047514796257019
"('#don-fernand', ""J'excuse ta chaleur à venger ton offense ; Et l'État défendu me parle en ta défense : Crois que dorénavant Chimène a beau parler, Je ne l'écoute plus que pour la consoler. Mais poursuis."")","('#don-fernand', ""J'excuse ta chaleur à venger ton offense, Et l'État défendu me parle en ta défense : Crois que dorénavant Chimène a beau parler, Je ne l'écoute plus que pour la consoler. Mais poursuis."")",0.9962786436080933
"('#don-rodrigue', ""Sous moi donc cette troupe s'avance, Et porte sur le front une mâle assurance. Nous partîmes cinq cents ; mais par un prompt renfort Nous nous vîmes trois mille en arrivant au port, Tant, à nous voir marcher avec un tel visage, Les plus épouvantés reprenaient de courage ! J'en cache les deux tiers, aussitôt qu'arrivés, Dans le fond des vaisseaux qui lors furent trouvés ; Le reste, dont le nombre augmentait à toute heure, Brûlant d'impatience autour de moi demeure, Se couche contre terre, et sans faire aucun bruit, Passe une bonne part d'une si belle nuit. Par mon commandement la garde en fait de même, Et se tenant cachée, aide à mon stratagème ; Et je feins hardiment d'avoir reçu de vous L'ordre qu'on me voit suivre et que je donne à tous. Cette obscure clarté qui tombe des étoiles Enfin avec le flux nous fait voir trente voiles ; L'onde s'enfle dessous, et d'un commun effort Les Mores et la mer montent jusques au port. On les laisse passer ; tout leur paraît tranquille ; Point de soldats au port, point aux murs de la ville. Notre profond silence abusant leurs esprits, Ils n'osent plus douter de nous avoir surpris ; Ils abordent sans peur, ils ancrent, ils descendent, Et courent se livrer aux mains qui les attendent. Nous nous levons alors, et tous en même temps Poussons jusques au ciel mille cris éclatants. Les nôtres, à ces cris, de nos vaisseaux répondent ; Ils paraissent armés, les Mores se confondent, L'épouvante les prend à demi descendus ; Avant que de combattre, ils s'estiment perdus. Ils couraient au pillage, et rencontrent la guerre ; Nous les pressons sur l'eau, nous les pressons sur terre, Et nous faisons courir des ruisseaux de leur sang, Avant qu'aucun résiste ou reprenne son rang. Mais bientôt, malgré nous, leurs princes les rallient ; Leur courage renaît, et leurs terreurs s'oublient : La honte de mourir sans avoir combattu Arrête leur désordre, et leur rend leur vertu. Contre nous de pied ferme ils tirent leurs alfanges, De notre sang au leur font d'horribles mélanges ; Et la terre, et le fleuve, et leur flotte, et le port, Sont des champs de carnage où triomphe la mort. Ô combien d'actions, combien d'exploits célèbres Sont demeurés sans gloire au milieu des ténèbres, Où chacun, seul témoin des grands coups qu'il donnait, Ne pouvait discerner où le sort inclinait ! J'allais de tous côtés encourager les nôtres, Faire avancer les uns, et soutenir les autres, Ranger ceux qui venaient, les pousser à leur tour, Et ne l'ai pu savoir jusques au point du jour. Mais enfin sa clarté montre notre avantage : Le More voit sa perte, et perd soudain courage ; Et voyant un renfort qui nous vient secourir, L'ardeur de vaincre cède à la peur de mourir. Ils gagnent leurs vaisseaux, ils en coupent les câbles, Poussent jusques aux cieux des cris épouvantables, Font retraite en tumulte, et sans considérer Si leurs rois avec eux peuvent se retirer. Pour souffrir ce devoir leur frayeur est trop forte : Le flux les apporta ; le reflux les remporte, Cependant que leurs rois, engagés parmi nous, Et quelque peu des leurs, tous percés de nos coups, Disputent vaillamment et vendent bien leur vie. À se rendre moi-même en vain je les convie : Le cimeterre au poing ils ne m'écoutent pas ; Mais voyant à leurs pieds tomber tous leurs soldats, Et que seuls désormais en vain ils se défendent, Ils demandent le chef : je me nomme, ils se rendent. Je vous les envoyai tous deux en même temps ; Et le combat cessa faute de combattants. C'est de cette façon que, pour votre service..."")","('#don-rodrigue', ""Sous moi donc cette troupe s'avance, Et porte sur le front une mâle assurance : Nous partîmes cinq cents ; mais par un prompt renfort, Nous nous vîmes trois mille en arrivant au port, Tant, à nous voir marcher en si bon équipage Les plus épouvantés reprenaient de courage. J'en cache les deux tiers, aussitôt qu'arrivés, Dans le fond des vaisseaux qui lors furent trouvés : Le reste, dont le nombre augmentait à toute heure, Brûlant d'impatience autour de moi demeure, Se couche contre terre, et sans faire aucun bruit, Passe une bonne part d'une si belle nuit. Par mon commandement la garde en fait de même, Et se tenant cachée aide à mon stratagème, Et je feins hardiment d'avoir reçu de vous L'ordre qu'on me voit suivre, et que je donne à tous. Cette obscure clarté qui tombe des étoiles Enfin avec le flux nous fait voir trente voiles ; L'onde s'enflait dessous, et d'un commun effort Les Mores, et la mer entrèrent dans le port. On les laisse passer, tout leur paraît tranquille, Point de soldats au port, point aux murs de la ville, Notre profond silence abusant leurs esprits Ils n'osent plus douter de nous avoir surpris, Ils abordent sans peur, ils ancrent, ils descendent Et courent se livrer aux mains qui les attendent : Nous nous levons alors et tous en même temps Poussons jusques au ciel mille cris éclatants, Les nôtres au signal de nos vaisseaux répondent, Ils paraissent armés, les Mores se confondent, L'épouvante les prend à demi descendus Avant que de combattre ils s'estiment perdus, Ils couraient au pillage, et rencontrent la guerre, Nous les pressons sur l'eau, nous les pressons sur terre. Et nous faisons courir des ruisseaux de leur sang Avant qu'aucun résiste, ou reprenne son rang. Mais bientôt malgré nous leurs princes les rallient, Leur courage renaît, et leurs terreurs s'oublient, La honte de mourir sans avoir combattu Rétablit leur désordre, et leur rend leur vertu : Contre nous de pied ferme ils tirent les épées, Des plus braves soldats les trames sont coupées, Et la terre, et le fleuve, et leur flotte, et le port Sont des champs de carnage où triomphe la mort. Ô combien d'actions, combien d'exploits célèbres Furent ensevelis dans l'horreur des ténèbres, Où chacun seul témoin des grands coups qu'il donnait, Ne pouvait discerner où le sort inclinait ! J'allais de tous côtés encourager les nôtres, Faire avancer les uns, et soutenir les autres, Ranger ceux qui venaient, les pousser à leur tour, Et n'en pu rien savoir jusques au point du jour. Mais enfin sa clarté montre notre avantage, Le More vit sa perte et perdit le courage, Et voyant un renfort qui nous vient secourir Changea l'ardeur de vaincre à la peur de mourir. Ils gagnent leurs vaisseaux, ils en coupent les câbles, Nous laissent pour adieux des cris épouvantables, Font retraite en tumulte, et sans considérer Si leurs rois avec eux peuvent se retirer. Ainsi leur devoir cède à leur frayeur plus forte, Le flux les apporta, le reflux les remporte, Cependant que leurs rois engagés parmi nous, Et quelque peu des leurs tous percés de nos coups, Disputent vaillamment et vendent bien leur vie. À se rendre moi-même en vain je les convie, Le cimeterre au poing ils ne m'écoutent pas ; Mais voyant à leurs pieds tomber tous leurs soldats, Et que seuls désormais en vain ils se défendent, Ils demandent le chef, je me nomme, ils se rendent. Je vous les envoyai tous deux en même temps, Et le combat cessa faute de combattants. C'est de cette façon que pour votre service[...]"")",0.9863605499267578
