,corneillep-melite,corneillep-melite-33,Cost,Operation Type
363,"('#cloris', ""Quand il n'en aurait point de plus justes raisons. La parole donnée, il faut que l'on la tienne."")","('#cloris', ""N'allons point rechercher tant de subtilité,  La parole donnée, il faut que l'on la tienne. "")",0.0,Match
364,"('#melite', ""Cela fait contre vous ; il m'a donné la sienne."")","('#melite', ""Cela fait contre vous, il m'a donné la sienne. "")",0.0,Match
365,"('#cloris', ""Oui, mais ayant déjà reçu mon amitié Sur un voeu solennel d'être un jour sa moitié, Peut-il s'en départir pour accepter la vôtre ?"")","('#cloris', ""Oui, mais ayant déjà reçu mon amitié  Sur un serment commun d'être un jour sa moitié,  Peut-il s'en départir pour accepter la vôtre ? "")",0.0,Match
366,"('#melite', ""De grâce, excusez-moi, je vous prends pour une autre, Et c'était à Cloris que je croyais parler."")","('#melite', ""De grâce excusez-moi, je vous prends pour une autre,  Et c'était à Cloris que je croyais parler. "")",0.0,Match
367,"('#cloris', 'Vous ne vous trompez pas.')","('#cloris', 'Vous ne vous trompez pas. ')",0.0,Match
368,"('#melite', 'Donc, pour mieux me railler, La soeur de mon amant contrefait ma rivale ?')","('#melite', 'Doncques pour me railler,  La soeur de mon amant contrefait ma rivale ? ')",0.0,Match
369,"('#cloris', ""Donc, pour mieux m'éblouir, une âme déloyale Contrefait la fidèle ? Ah, Mélite, sachez Que je ne sais que trop ce que vous me cachez. Philandre m'a tout dit : vous pensez qu'il vous aime ; Mais, sortant d'avec vous, il me conte lui-même Jusqu'aux moindres discours dont votre passion Tâche de suborner son inclination."")","('#cloris', ""Doncques pour m'éblouir, une âme déloyale  Contrefait la fidèle ? Ah, Mélite, sachez  Que je ne sais que trop, ce que vous me cachez,  Philandre m'a tout dit, vous pensez qu'il vous aime,  Mais sortant d'avec vous, il me conte lui-même  Jusqu'aux moindres discours dont votre passion  Tâche de suborner son inclination. "")",0.0,Match
370,"('#melite', ""Moi, suborner Philandre ! Ah, que m'osez-vous dire ?"")","('#melite', ""Moi suborner Philandre ! Ah que m'osez-vous dire ? "")",0.0,Match
371,"('#cloris', 'La pure vérité.')","('#cloris', 'La pure vérité. ')",0.0,Match
372,"('#melite', ""Vraiment, en voulant rire Vous passez trop avant, brisons là, s'il vous plaît. Je ne vois point Philandre, et ne sais quel il est."")","('#melite', ""Vraiment, en voulant rire  Vous passez trop avant, brisons là, s'il vous plaît,  Je ne vois point Philandre, et ne sais quel il est. "")",0.0,Match
373,"('#cloris', 'Vous en croirez du moins votre propre écriture. Tenez, voyez, lisez.')","('#cloris', 'Vous en voulez bien croire, au moins votre écriture.  Tenez, voyez, lisez. ')",0.0,Match
374,"('#melite', 'Ah, Dieux, quelle imposture ! Jamais un de ces traits ne partit de ma main.')","('#melite', 'Ah, Dieux ? Quelle imposture !  Jamais un de ces traits ne partit de ma main. ')",0.0,Match
375,"('#cloris', ""Nous pourrions demeurer ici jusqu'à demain Que vous persisteriez dans la méconnaissance, Je les vous laisse, adieu."")","('#cloris', ""Nous pourrions demeurer ici jusqu'à demain  Que vous persisteriez dans la méconnaissance,  Je les vous laisse, adieu. "")",0.0,Match
376,"('#melite', ""Tout beau, mon innocence Veut apprendre de vous le nom de l'imposteur, Pour faire retomber l'affront sur son auteur."")","('#melite', ""Tout beau, mon innocence  Veut apprendre par avant le nom de l'imposteur,  Afin que cet affront retombe sur l'auteur. "")",0.0,Match
377,"('#cloris', 'Vous pensez me duper, et perdez votre peine. Que sert le désaveu, quand la preuve est certaine, À quoi bon démentir, a quoi bon dénier...')","('#cloris', ""Vous voulez m'affiner, mais c'est peine perdue,  Mélite, que vous sert de faire l'entendue ?  La chose étant si claire, à quoi bon la nier ? "")",0.61,Substitution
378,"('#melite', ""Ne vous obstinez point à me calomnier, Je veux que si jamais j'ai dit mot à Philandre..."")","('#melite', ""Ne vous obstinez point à me calomnier,  Je veux que si jamais j'ai dit mot à Philandre [... ]"")",0.0,Match
379,"('#cloris', ""Remettons ce discours : quelqu'un vient nous surprendre, C'est le brave Lisis, qui semble sur le front Porter empreints les traits d'un déplaisir profond."")","('#cloris', ""Remettons ce discours : quelqu'un vient nous surprendre,  C'est le brave Lisis, qui tout triste et pensif  À ce qu'on peut juger, montre un déveil excessif. "")",0.0,Match
380,"('#lisis', 'Préparez vos soupirs à la triste nouvelle Du malheur où nous plonge un esprit infidèle, Quittez son entretien, et venez avec moi Plaindre un frère au cercueil par son manque de foi.')","('#lisis', ""Pouvez-vous demeurer auprès d'une personne  Digne pour ses forfaits que chacun l'abandonne  Quittez cette infidèle, et venez avec moi,  Plaindre un frère au cercueil par son manque de foi. "")",0.0,Match
381,"('#melite', 'Quoi ! Son frère au cercueil !')","('#melite', 'Quoi ? Son frère au cercueil ? ')",0.0,Match
382,"('#lisis', ""Oui, Tircis plein de rage De voir que votre change indignement l'outrage, Maudissant mille fois le détestable jour Que votre bon accueil lui donna de l'amour, Dedans ce désespoir a chez moi rendu l'âme, Et mes yeux désolés..."")","('#lisis', ""Oui, Tirsis plein de rage  De voir que votre change indignement l'outrage,  Maudissant mille fois le détestable jour  Que votre bon accueil lui donna de l'amour,  Dedans ce désespoir a rendu sa belle âme. "")",0.0,Match
383,"('#melite', ""Je n'en puis plus, je pâme."")","('#melite', ""Hélas ! Soutenez-moi, je n'en puis plus, je pâme. "")",0.0,Match
384,"('#cloris', 'Au secours ! Au secours !')","('#cloris', 'Au secours, au secours. ')",0.0,Match
385,"('#cliton', ""D'où provient cette voix ?"")","('#cliton', ""D'où provient cette voix ? "")",0.0,Match
386,"('#nourrice', ""Qu'avez-vous, mes enfants ?"")","('#la-nourrice', ""Qu'avez-vous, mes enfants ? "")",0.0,Match
387,"('#cloris', 'Mélite, que tu vois...')","('#cloris', 'Mélite, que tu vois. ')",0.0,Match
388,"('#la-nourrice', ""Hélas, elle se meurt ; son teint vermeil s'efface, Sa chaleur se dissipe, elle n'est plus que glace."")","('#la-nourrice', ""Hélas elle se meurt, son teint vermeil s'efface,  Sa chaleur se dissipe, elle n'est plus que glace. "")",0.0,Match
389,"('#lisis', ""Va quérir un peu d'eau, mais il faut te hâter."")","('#lisis', ""Va quérir un peu d'eau, mais il faut te hâter. "")",0.0,Match
390,"('#cliton', ""Si proches du logis, il vaut mieux l'y porter."")","('#cliton', ""Si proches du logis, il vaut mieux l'y porter. "")",0.0,Match
391,"('#cloris', ""Aidez mes faibles pas, les forces me défaillent, Et je vais succomber aux douleurs qui m'assaillent."")","('#cloris', ""Aidez mes faibles pas, les forces me défaillent, Et je vais succomber aux douleurs qui m'assaillent. "")",0.0,Match
392,"('#eraste', ""À la fin je triomphe, et les destins amis M'ont donné le succès que je m'étais promis, Me voilà trop heureux, puisque par mon adresse Mélite est sans amant et Tircis sans maîtresse, Et comme si c'était trop peu pour me venger, Philandre et sa Cloris courent même danger. Mais par quelle raison leurs âmes désunies Pour les crimes d'autrui seront-elles punies ! Que m'ont-ils fait tous deux pour troubler leurs accords ? Fuyez de ma pensée, inutiles remords, La joie y veut régner, cessez de m'en distraire, Cloris m'offense trop d'être soeur d'un tel frère, Et Philandre, si prompt à l'infidélité, N'a que la peine due à sa crédulité. Mais que me veut Cliton qui sort de chez Mélite ?"")","('#eraste', ""À la fin je triomphe, et les destins amis  M'ont donné le succès que je m'étais promis,  Me voilà trop heureux, puisque par mon adresse  Mélite est sans amant et Tirsis sans maîtresse, Et comme si c'était trop peu pour me venger,  Philandre et sa Cloris, courent même danger,  Mais à quelle raison leurs âmes désunies  Pour les crimes d'autrui seront-elles punies !  Que m'ont-ils fait tous deux, pour troubler leurs accords ? Fuyez de mon penser inutiles remords,  J'en ai trop de sujet de leur être contraire,  Cloris m'offense trop, étant soeur d'un tel frère.  Et Philandre si prompt à l'infidélité,  N'a que la peine due à sa crédulité.  Allons donc sans scrupule, allons voir cette belle,  Faisons tous nos efforts, à nous rapprocher d'elle,  Et tâchons de rentrer en son affection,  Avant qu'elle ait rien su de notre invention. Cliton sort de chez elle."")",0.0,Match
393,,"('#eraste', 'Et bien, que fait Mélite ? ')",1.0,Deletion
394,"('#cliton', 'Monsieur, tout est perdu, votre fourbe maudite, Dont je fus à regret le damnable instrument, A couché de douleur Tircis au monument.')","('#cliton', 'Monsieur, tout est perdu, votre fourbe maudite,  Dont je fus à regret, le damnable instrument,  A couché de douleur, Tirsis au monument. ')",0.0,Match
395,"('#eraste', ""Courage, tout va bien, le traître m'a fait place, Le seul qui me rendait son courage de glace, D'un favorable coup la mort me l'a ravi."")","('#eraste', ""Courage, tout va bien, le traître m'a fait place,  Le seul qui me rendait son courage de glace,  D'un favorable coup, la mort me l'a ravi. "")",0.0,Match
396,"('#cliton', ""Monsieur, ce n'est pas tout, Mélite l'a suivi."")","('#cliton', ""Monsieur, ce n'est pas tout, Mélite l'a suivi. "")",0.0,Match
397,"('#eraste', ""Mélite l'a suivi ! Que dis-tu, misérable ?"")","('#eraste', ""Mélite l'a suivi ! Que dis-tu, misérable ? "")",0.0,Match
398,"('#cliton', ""Monsieur, il est trop vrai, le moment déplorable Qu'elle a su son trépas, a terminé ses jours."")","('#cliton', ""Monsieur, il est trop vrai, le moment déplorable  Qu'elle a su son trépas, a terminé ses jours. "")",0.0,Match
399,"('#eraste', ""Ha Ciel ! S'il est ainsi..."")","('#eraste', ""Ha Ciel ! S'il est ainsi [... ]"")",0.0,Match
400,"('#cliton', 'Laissez là ces discours, Et vantez-vous plutôt que par votre imposture Ces malheureux amants trouvent la sépulture, Et que votre artifice a mis dans le tombeau Ce que le monde avait de parfait et de beau.')","('#cliton', ""Laissez là ces discours,  Et vantez-vous plutôt que par votre imposture  Ce pair d'amants sans pair est sous la sépulture,  Et que votre artifice a mis dans le tombeau  Ce que le monde avait de parfait et de beau. "")",0.0,Match
401,"('#eraste', ""Tu m'oses donc flatter, infâme, et tu supprimes Par ce reproche obscur la moitié de mes crimes ? Est-ce ainsi qu'il te faut n'en parler qu'à demi ? Achève tout d'un coup, dis que maîtresse, ami, Tout ce que je chéris, tout ce qui dans mon âme Sut jamais allumer une pudique flamme, Tout ce que l'amitié me rendit précieux, Par ma fourbe a perdu la lumière des Cieux. Dis que j'ai violé les deux lois les plus saintes Qui nous rendent heureux par leurs douces contraintes, Dis que j'ai corrompu, dis que j'ai suborné, Falsifié, trahi, séduit, assassiné, Tu n'en diras encor que la moindre partie. Quoi, Tircis est donc mort, et Mélite est sans vie ! Je ne l'avais pas su, Parques, jusqu'à ce jour, Que vous relevassiez de l'empire d'Amour ; J'ignorais qu'aussitôt qu'il assemble deux âmes Il vous pût commander d'unir aussi leurs trames. Vous en relevez donc, et montrez aujourd'hui Que vous êtes pour nous aveugles comme lui ! Vous en relevez donc, et vos ciseaux barbares Tranchent comme il lui plaît les destins les plus rares ! Mais je m'en prends à vous, moi qui suis l'imposteur, Moi qui suis de leurs maux le détestable auteur. Hélas ! Et fallait-il que ma supercherie Tournât si lâchement tant d'amour en furie ? Inutiles regrets, repentirs superflus, Vous ne me rendez pas Mélite qui n'est plus, Vos mouvements tardifs ne la font pas revivre, Elle a suivi Tircis, et moi je la veux suivre. Il faut que de mon sang je lui fasse raison, Et de ma jalousie, et de ma trahison, Et que de ma main propre une âme si fidèle Reçoive... Mais d'où vient que tout mon corps chancelle ? Quel murmure confus ? Et qu'entends-je hurler ? Que de pointes de feu se perdent parmi l'air ? Les dieux à mes forfaits ont dénoncé la guerre, Leur foudre décoché vient de fendre la terre, Et, pour leur obéir, son sein me recevant M'engloutit, et me plonge aux Enfers tout vivant. Je vous entends, grands dieux, c'est là-bas que leurs âmes Aux champs Elysiens éternisent leurs flammes, C'est là-bas qu'à leurs pieds il faut verser mon sang : La Terre à ce dessein m'ouvre son large flanc, Et jusqu'aux bords du Styx me fait libre passage. Je l'aperçois déjà, je suis sur son rivage. Fleuve, dont le saint nom est redoutable aux Dieux, Et dont les neuf replis ceignent ces tristes lieux, N'entre point en courroux contre mon insolence Si j'ose avec mes cris violer ton silence : Je ne te veux qu'un mot. Tircis est-il passé ? Mélite est-elle ici ?... Mais qu'attends-je, insensé ? Ils sont tous deux si chers à ton funeste Empire, Que tu crains de les perdre, et n'oses m'en rien dire. Vous donc, esprits légers, qui manque de tombeaux Tournoyez vagabonds à l'entour de ces eaux, A qui Charon cent ans refuse sa nacelle, Ne m'en pourriez-vous point donner quelque nouvelle ? Parlez, et je promets d'employer mon crédit À vous faciliter ce passage interdit."")","('#eraste', ""Tu m'oses donc flatter, et ta sottise estime  M'obliger en taisant la moitié de mon crime ?  Est-ce ainsi qu'il te faut n'en parler qu'à demi ?  Achève tout d'un trait, dis que maîtresse, ami,  Tout ce que je chéris, tout ce qui dans mon âme  Sut jamais allumer une pudique flamme,  Tout ce que l'amitié me rendit précieux,  Par ma fraude a perdu la lumière des cieux :  Dis que j'ai violé les deux lois les plus saintes  Qui nous rendent heureux par leurs douces contraintes,  Dis que j'ai corrompu, dis que j'ai suborné,  Falsifié, trahi, séduit, assassiné,  Que j'ai toute une ville en larmes convertie,  Tu n'en diras encor que la moindre partie.  Mais quel ressentiment ! Quel puissant déplaisir !  Grands Dieux, et peuvent-ils jusque là nous saisir  Qu'un pauvre amant en meure, et qu'une âpre tristesse  Réduise au même point après lui sa maîtresse ? "")",0.0,Match
402,,"('#cliton', 'Tous ces discours ne font [...]')",1.0,Deletion
403,"('#cliton', ""Monsieur, que faites-vous, votre raison troublée Par l'effort des douleurs dont elle est accablée Figure à votre vue..."")","('#eraste', ""Laisse agir ma douleur.  Traître, si tu ne veux attirer ton malheur,  Interrompre son cours, c'est n'aimer pas ta vie.  La mort de son Tirsis me l'a doncques ravie,  Je ne l'avais pas su, Parques, jusqu'à ce jour  Que vous relevassiez de l'empire d'amour,  J'ignorais qu'aussitôt qu'il assemble deux âmes  Il vous peut commander d'unir aussi leurs trames,  J'ignorais que pour être exemptes de ses coups  Vous souffrissiez qu'il prît un tel pouvoir sur vous.  Vous en relevez donc, et vos ciseaux barbares  Tranchent comme il lui plaît les destins les plus rares ?  Vous en relevez donc, et pour le flatter mieux  Vous voulez comme lui ne vous servir point d'yeux :  Mais je m'en prends à vous, et ma funeste ruse  Vous imputant ces maux, se bâtit une excuse,  J'ose vous en charger, et j'en suis l'inventeur,  Et seul de mes malheurs le détestable auteur,  Mon courage au besoin se trouvant trop timide  Pour attaquer Tirsis autrement qu'en perfide  Je fis à mon défaut combattre son ennui,  Son deuil, son désespoir, sa rage contre lui.  Hélas ! Et fallait-il que ma supercherie  Tournât si lâchement tant d'amour en furie ?  Fallait-il, l'aveuglant d'une indiscrète erreur  Contre une âme innocente allumer sa fureur ?  Fallait-il le forcer à dépeindre Mélite  Des infâmes couleurs d'une fille hypocrite ?  Inutiles regrets repentirs superflus,  Vous ne me rendez pas Mélite qui n'est plus,  Vos mouvements tardifs ne la font pas revivre, Elle a suivi Tirsis, et moi je la veux suivre :  Il faut que de mon sang je lui fasse raison,  Et de ma jalousie, et de ma trahison,  Et que par ma main propre, un juste sacrifice  De mon coupable chef venge mon artifice.  Avançons donc, allons sur cet aimable corps  Éprouver, s'il se peut, à la fois mille morts.  D'où vient qu'au premier pas je tremble, je chancelle ?  Mon pied qui me dédit contre moi se rebelle,  Quel murmure confus ? Et qu'entends-je hurler ?  Que de pointes de feu se perdent parmi l'air !  Les Dieux à mes forfaits ont dénoncé la guerre,  Leur foudre décoché vient de fendre la terre,  Et pour leur obéir son sein me recevant  M'engloutit, et me plonge aux Enfers tout vivant.  Je vous entends, grands Dieux, c'est là-bas que leurs âmes  Aux champs Élysiens éternisent leurs flammes,  C'est là-bas qu'à leurs pieds il faut verser mon sang,  La terre à ce dessein m'ouvre son large flanc, Et jusqu'aux bords du Styx me fait libre passage,  Je l'aperçois déjà, je suis sur son rivage.  Fleuve, dont le saint nom est redoutable aux Dieux,  Et dont les neuf replis ceignent ces tristes lieux,  Ne te colère point contre mon insolence  Si j'ose avec mes cris violer ton silence :  Ce n'est pas que je veuille, en buvant de ton eau,  Avec mon souvenir étouffer mon bourreau,  Non, je ne prétends pas une faveur si grande,  Réponds-moi seulement, réponds à ma demande,  As-tu vu ces amants ? Tirsis est-il passé ?  Mélite est-elle ici ? Mais que dis-je, insensé ?  Le père de l'oubli dessous cette onde noire  Pourrait-il conserver tant soit peu de mémoire ?  Mais derechef que dis-je ? Imprudent, je confonds  Le Léthé pêle-mêle, et ses gouffres profonds ;  Le Styx de qui l'oubli ne prît jamais naissance  De tout ce qui se passe a tant de connaissance,  Que les Dieux n'oseraient vers lui s'être mépris,  Mais le traître se tait, et tenant ces esprits,  Pour le plus grand trésor de son funeste empire  De crainte de les perdre, il n'en ose rien dire. Vous donc esprits légers, qui faute de tombeaux  Tournoyez vagabonds à l'entour de ces eaux,  À qui Charon cent ans refuse sa nacelle,  Ne m'en pourriez-vous point donner quelque nouvelle ?  Dites, et je promets d'employer mon crédit  À vous faciliter ce passage interdit. "")",0.47,Substitution
